sureh,ayeh,matn,processed matn
2,27,[فاسقان] کسانی هستند که پیمان خدا را پس از آن که محکم بستند، می‌شکنند، و پیوندهایی را که خدا دستور داده برقرار سازند، قطع می‌نمایند، و در زمین فساد می‌کنند، قطعاً آنان زیانکارانند.,فاسق پیمان خدا آن‌که محکم بست شکست پیوند خدا دستور برقرار ساخت قطع نمود زمین فساد قطعا زیانکارانند 
2,40,ای فرزندان اسرائیل! نعمتم را که به شما ارزانی داشتم، به خاطر بیاورید و به پیمانم [که بسته‌اید] وفا کنید، تا من [نیز] به پیمان شما وفا کنم و تنها از من پروا داشته باشید.,ای فرزندان اسرائیل نعم ارزانی داشت خاطر بیاورید پیمان بست وفا پیمان وفا پروا باشید 
2,63,و [به یاد آورید] زمانی که از شما پیمان گرفتیم و کوه طور را بر فراز شما بالا بردیم [و گفتیم]: «آنچه را [از آیات و دستورات خداوند] به شما داده‌ایم، با قدرت بگیرید و آنچه را در آن هست، به خاطر داشته باشید [و به آن عمل کنید] تا پرهیزکار شوید.»,یاد آورد زمانی پیمان گرفت کوه فراز برد گفت آیات دستورات خداوند داد قدرت گرفت هست خاطر باشید عمل پرهیزکار شد 
2,80,و [یهود] گفتند: «جز چند روزی محدود، هرگز آتش دوزخ به ما نخواهد رسید.» بگو: «آیا پیمانی از نزد خدا گرفته‌اید که البتّه خداوند هرگز از پیمانش تخلّف نمی‌ورزد، یا چیزی را که نمی‌دانید به خدا نسبت می‌دهید؟!»,یهود گفت روزید محدود هرگز آتش دوزخ خواست بگو پیمانی نزد خدا گرفت خداوند هرگز پیمان تخلف ورزید دانست خدا می‌دهید؟ 
2,83,و [به یاد آرید] زمانی که از بنی‌اسرائیل پیمان گرفتیم که جز خداوند یگانه را پرستش نکنید و به پدر و مادر و خویشان و یتیمان و بینوایان، احسان کنید و با مردم، به زبان خوش سخن بگویید و نماز را برپای دارید و زکات بدهید. امّا شما جز عدّه‌ی کمی، [از این پیمان] سرپیچی کردید و [از وفای به آن] روی‌گردان شدید.,یاد آرد زمانی بنی‌اسرائیل پیمان گرفت خداوند یگانه پرستش کرد پدر مادر خویشان یت بینوا احسان مردم زبان خوش‌سخن گفت نماز برپای داشت زکات داد عده پیمان سرپیچی کرد وفا روی‌گردان شدید 
2,84,و هنگامی که از شما پیمان گرفتیم، خون‌های یکدیگر را نریزید و همدیگر را از سرزمین خود بیرون نکنید، پس شما [به این پیمان] اقرار کردید و خود بر آن گواهی می‌دهید.,هنگامی‌که پیمان گرفت خون ریخت همدیگر سرزمین کرد پیمان اقرار کرد گواهی داد 
2,93,و آن‌گاه که از شما پیمان گرفتیم و کوه طور را بر فراز شما بالا بردیم [و گفتیم]: «دستوراتی که به شما داده‌ایم، محکم بگیرید و گوش دهید [و عمل کنید].» [امّا آنان] گفتند: «شنیدیم و نافرمانی کردیم.» و به سبب کفرشان، به [پرستش] گوساله دل باختند. بگو: «اگر ادّعای ایمان دارید، [بدانید که] ایمانتان شما را به بدچیزی فرمان می‌دهد.»,آن‌گاه پیمان گرفت کوه فراز برد گفت دستورات داد محکم گرفت گوش داد عمل گفت شنید نافرمانی کرد کفر پرستش گوساله دل باخت بگو ادعای ایمان داشت دانست ایمان بدچیزی فرمان 
3,77,کسانی که پیمان خدا و سوگندهای خود را به بهای ناچیزی می‌فروشند، بهره‌ای در آخرت نخواهند داشت و خداوند در قیامت با آنها سخن نمی‌گوید و به آنان نیز نظر [لطف] نمی‌کند، آنها را پاک نمی‌سازد و برای آنان عذابی دردناک است.,پیمان خدا سوگند بهای ناچیزی فروخت بهره آخرت خواست خداوند قیامت سخن گفت لطف کرد پاک ساخت عذاب دردناک 
3,81,و [به یاد آور] هنگامی که خداوند از پیامبرانِ [پیشین و پیروان آنها] پیمان گرفت که هرگاه به شما کتاب و حکمتی دادم، سپس پیامبری به سوی شما آمد که با نشانه‌هایی که نزد شماست، هماهنگ بود، باید به او ایمان بیاورید و او را یاری کنید. [سپس خداوند] فرمود: «آیا به این پیمان اقرار دارید و بار سنگین پیمان مرا [بر دوش] می‌گیرید؟» گفتند: «[آری!] اقرار داریم و پذیرفتیم.» [خداوند] فرمود: «خود شاهد باشید و من [نیز] با شما از گواهانم.»,یاد آور هنگامی‌که خداوند پیامبر پیشین پیروان پیمان هرگاه کتاب حکمت داد پیامبری نشانه نزد شماست هماهنگ ایمان بیاورید یاری خداوند فرمود پیمان اقرار داشت سنگین پیمان مرا دوش می‌گیرید؟ گفت آری اقرار پذیرفت خداوند فرمود شاهد باشید گواهانم 
3,82,پس کسانی که بعد از این [پیمانِ محکم،] روی برگردانند، آنان همان فاسقانند.,پیمان محکم برگردانند فاسقانند 
