sureh,ayeh,matn,processed matn
2,268,[به هنگام انفاق،] شیطان شما را از فقر و تهیدستی بیم می‌دهد و شما را به فحشا و زشتی‌ها فرامی‌خواند، ولی خداوند از جانب خود به شما وعده آمرزش و فزونی می‌دهد و خدا وسعت‌بخش داناست.,انفاق شیطان فقر تهیدستی بیم فحشا زشتی فرامی‌خواند خداوند جانب وعده آمرزش فزونی خدا وسعت‌بخش داناست 
3,9,پروردگارا! تو مردم را در روزی که در آن شکی نیست، جمع خواهی کرد. همانا خداوند از وعده‌ی خود تخلّف نمی‌کند.»,پروردگارا مردم روزید شکی خواست همانا خداوند وعده تخلف کرد 
3,194,پروردگارا! آنچه را به وسیله پیامبرانت به ما وعده داده‌ای، به ما مرحمت فرما. و ما را در روز قیامت خوار مساز، که البتّه تو هیچ‌گاه از وعده خود، تخلّف نمی‌کنی.»,پروردگارا وسیله پیامبرانت وعده داده‌ای مرحمت فرما روز قیامت خوار مساز هیچ‌گاه وعده تخلف کرد 
4,120,[آری! شیطان] به آنان وعده می‌دهد و به آرزوها، سرگرمشان می‌سازد. و شیطان جز فریب و نیرنگ، وعده‌ای به آنان نمی‌دهد.,آری شیطان وعده آرزوها سرگرم ساخت شیطان فریب نیرنگ وعده داد 
7,44,و بهشتیان، دوزخیان را صدا می‌زنند که: «ما آنچه را پروردگارمان به ما وعده داده بود، همه را حق یافتیم، آیا شما هم آنچه را پروردگارتان به شما وعده داده بود، حق یافتید؟!» در این هنگام، ندادهنده‌ای در میان آنها ندا می‌دهد که: «لعنت خدا بر ستمگران باد!,بهشتیان دوزخ صدا زد پروردگار وعده حق یافت پروردگار وعده حق یافتید؟ ندادهنده ندا لعنت خدا ستمگر باد 
8,42,آن‌گاه که شما در کناره‌ی نزدیک‌تر [به مدینه] بودید و [آنها که همراه ابوجهل از مکه آمده بودند،] در کناره دورتر [از مدینه] و کاروان [تجاری قریش به سرپرستی ابوسفیان] از شما فروتر [و دورتر که توانست بگریزد.] و اگر با هم وعده [جنگ] می‌گذاشتید، در مورد مکان وعده‌گاه خلاف می‌کردید، [زیرا می‌دانستید در چنین موقعیتی شما شکست می‌خورید] ولی [شما در برابر عمل انجام شده قرار گرفتید] تا خدا کاری را که می‌خواست، تحقّق بخشد، هر کس هلاک می‌شود، از روی حجّت و آگاهی هلاک شود و هر کس [به هدایت] حیات یافت، از روی دلیل، حیات یابد و خداوند شنوا و داناست.,آن‌گاه کناره نزدیک مدینه بود همراه ابوجهل مکه کناره دور مدینه کاروان تجاری قریش سرپرستی ابوسفیان فروتر دور توانست گریخت وعده جنگ گذاشت مکان وعده‌گاه خلاف کرد دانست موقعیت شکست خورد عمل انجام‌شده قرار گرفت خدا کاشت خواست تحقق بخشید کس هلاک حجت آگاهی هلاک کس هدایت حیات دلیل حیات خداوند شنوا داناست 
10,4,بازگشت همه‌ی شما به سوی اوست. این وعده‌ی حقّ الهی است. اوست که آفرینش را آغاز می‌کند، سپس آن را بازمی‌گرداند، تا کسانی را که ایمان آورده و عمل صالح انجام داده‌اند، به عدالت پاداش دهد. و برای آنان که کافر شده‌اند، به سزای کفرشان، نوشیدنی از مایع سوزان و عذابی دردناک خواهد بود.,بازگشت همه اوست وعده حق الهی اوست آفرینش آغاز بازمی‌گرداند ایمان آورده عمل صالح انجام داد عدالت پاداش کافر شد سزید کفر نوشیدنی مایع سوزان عذاب دردناک خواست 
10,53,و از تو خبر می‌گیرند که آیا آن [وعده‌ی مجازات] حقّ است؟ بگو: «آری! سوگند به پروردگارم که آن حتمی است، و شما نمی‌توانید [خدا را از انجام آن] عاجز کنید.»,خبر گرفت وعده مجازات حق است؟ بگو آری سوگند پروردگار حتمی توانست خدا انجام عاجز 
11,45,پس نوح پروردگارش را ندا داد و گفت: «پروردگارا! پسرم از خاندان من است و وعده‌ی تو حقّ است و تو بهترینِ داورانی.»,نوح پروردگار ندا پروردگارا پسرم خاندان وعده حق داوران 
13,31,و اگر به واسطه قرآن کوه‌ها به حرکت درآیند، یا زمین قطعه قطعه شود، یا مردگان به سخن آیند، [باز کافران ایمان نمی‌آورند،] بلکه تمام امور به دست خداست. آیا مؤمنان [از این سنگدلان] مأیوس نشده‌اند [و نمی‌دانند] که اگر خدا می‌خواست، قطعاً [با قهر و اجبار،] همه مردم را به راه می‌آورد؟ و پیوسته به کسانی که کفر ورزیدند، به سزای کارهایی که کرده‌اند، مصیبت کوبنده‌ای می‌رسد، یا آن مصیبت به نزدیک خانه آنان فرود می‌آید [تا هر لحظه‌ی زندگی همراه با دغدغه باشند و این دلهره همچنان ادامه دارد] تا آن‌گاه که وعده‌ی الهی فرارسد. البته خداوند وعده‌ای که داده، خلاف نمی‌کند.,واسطه قرآن کوه حرکت درآیند زمین قطعه‌قطعه مردگان سخن آمد کافر ایمان آورد امور دست خداست مؤمنان سنگدل مأیوس شد دانست خدا خواست قطعا قهر اجبار مردم می‌آورد؟ پیوسته کفر ورزید سزید کارهایی کرد مصیبت کوبنده مصیبت خانه فرود لحظه زندگی همراه دغدغه دلهره ادامه آن‌گاه وعده الهی فرارسد خداوند وعده خلاف کرد 
13,40,[ای پیامبر! در فکر دیدن نتیجه کار مباش، زیرا] اگر بخشی از آنچه را به آنان وعده می‌دهیم [در زمان حیات تو] به تو نشان دهیم، یا تو را از دنیا ببریم، [بدان که ما وعده‌های خود را محَقَّق خواهیم کرد،] پس وظیفه‌ی تو تنها تبلیغ است و حساب تنها با ماست.,ای پیامبر دیدن نتیجه کار مبا وعده داد زمان حیات نشان داد دنیا برد بدان وعده محقق خواست وظیفه تبلیغ حساب ماست 
14,14,و بعد از [هلاکت] ستمگران، شما را در آن سرزمین سکونت خواهیم داد. این، برای کسانی است که از مقام من پروا کنند و از وعده‌ی تهدیدآمیزم بترسند.,هلاکت ستمگر سرزمین سکونت خواست مقام پروا وعده تهدیدآمیز ترسید 
14,22,و شیطان [از روی ملامت به دوزخیان] می‌گوید: همانا خداوند به شما وعده داد، وعده‌ی راست. و من به شما وعده دادم، ولی با شما وعده‌خلافی کردم. من بر شما تسلّطی نداشتم، جز آن که شما را دعوت کردم و شما [به میل خود] پذیرفتید. پس مرا ملامت و نکوهش نکنید، و خود را سرزنش کنید. [در این روز،] نه من می‌توانم فریادرس شما باشم، و نه شما فریادرس من. من از این که مرا پیش از این شریک خدا قرار داده بودید بیزارم! قطعاً برای ستمگران عذاب دردناکی است!»,شیطان ملامت دوزخ همانا خداوند وعده وعده راست وعده داد وعده‌خلافی تسلط داشت آن‌که دعوت میل پذیرفت مرا ملامت نکوهش کرد سرزنش روز توانست فریادرس باشید فریادرس من‌من این‌که مرا شریک خدا قرار بود بیزار قطعا ستمگر عذاب دردناکی 
15,43,و البته دوزخ وعده‌گاه همگی آنهاست.,دوزخ وعده‌گاه همگی آنهاست 
16,38,و با سخت‌ترین سوگندشان، به خدا قسم خوردند که هر کس می‌میرد، خداوند او را برنخواهد انگیخت. آری! [رستاخیز مردگان] وعده‌ی حقی است بر خداوند، اما بیشتر مردم نمی‌دانند.,سخت سوگند خدا قسم خورد کس مرد خداوند برنخواهد انگیخت آری رستاخیز مردگان وعده حقی خداوند مردم دانست 
17,5,پس همین كه وعده‌ی نخستین فتنه فرارسد، گروهی از بندگان توانمند و جنگجوی خویش را [برای سركوب شما] برانگیزیم. پس درون خانه‌ها را جستجو كنند [تا فتنه‌گران را یافته، كیفر دهند] و آن، وعده‌ای قطعی است.,وعده فتنه فرارسد بندگان توانمند جنگجو سرکوب برانگیزیم خانه‌ها جستجو فتنه‌گر کیفر وعده قطعی 
17,64,و [ای شیطان!] هر كس از مردم را می‌توانی با صدای خود بلغزان و نیروهای سواره و پیاده‌ات را ضدّ آنان گسیل دار، و در اموال و فرزندان با آنان شریك شو، و به آنان وعده بده. و شیطان جز فریب، وعده‌ای به آنان نمی‌دهد.,و شیطان کس مردم توانست صدای بلغزان نیرو سواره پیاده ضد گسیل اموال فرزندان شریک شو وعده بده شیطان فریب وعده داد 
18,48,و [در آن روز مردم] صف کشیده، بر پروردگارت عرضه می‌شوند. [خدا به آنان می‌فرماید:] «همان‌گونه که نخستین بار شما را آفریدیم، [امروز هم] به سوی ما آمدید، بلکه پنداشتید ما برایتان وعده‌گاهی نمی‌نهیم؟»,روز مردم صف کشیده پروردگار عرضه خدا فرمود همان‌گونه آفرید امروز آمد پنداشت برا وعده‌گاه نمی‌نهیم؟ 
