sureh,ayeh,matn,processed matn
2,210,آیا [مشرکان] انتظار دارند که خداوند و فرشتگان در سایبان‌هایی از ابر به سوی آنها بیایند [و دلایل تازه‌ای در اختیارشان بگذارند]؟! و [چون آنها مخالفت کنند،] کار خاتمه یابد؟ در حالی که همه امور به سوی خدا بازمی‌گردد.,مشرک انتظار خداوند فرشتگ سایبان ابر بیایند دلایل تازه اختیار بگذارند؟ مخالفت کار خاتمه یابد؟ امور خدا بازمی‌گردد 
2,236,اگر زنان را قبل از آمیزش و یا تعیین مهریّه، [به عللی] طلاق دهید، گناهی بر شما نیست، ولی آنها را [با هدیه‌ای مناسب] بهره‌مند سازید. آن کس که توانایی دارد، به اندازه توانش و آن کس که تنگدست است، به اندازه‌ی وسعش، هدیه‌ای شایسته بدهد. این کار برای نیکوکاران سزاوار است.,زنان آمیزش مهریه علل طلاق داد گناهی هدیه بهره‌مند ساخت کس توانایی اندازه توانش کس تنگدست اندازه وسع هدیه شایسته داد کار نیکوکار سزاوار 
3,30,روزی که هر کس، هر کار نیکی انجام داده، حاضر بیابد و آرزو می‌کند ای کاش بین او و هر چه بدی کرده، فاصله‌ای دور می‌بود. و خداوند شما را از [مخالفت امرش] بر حذر می‌دارد و [در عین حال] خداوند به بندگان مهربان است.,روزید کس کار نیکی انجام حاضر یابید آرزو ای کاش بدی فاصله بود خداوند مخالفت امرش حذر داشت خداوند بندگان مهربان 
3,47,[مریم] گفت: «پروردگارا! چگونه ممکن است برای من فرزندی باشد، در حالی که هیچ انسانی با من تماس نداشته است؟» خداوند فرمود: «چنین است [کارِ] پروردگار! او هر چه را بخواهد می‌آفریند. هرگاه اراده کاری کند، فقط به آن می‌گوید: باش، پس موجود می‌شود.»,مریم پروردگارا فرزندی انسانی تماس نداشته است؟ خداوند فرمود کار پروردگار خواست آفرید هرگاه اراده کاشت باش موجود 
3,128,[ای پیامبر!] اختیار کار [کافران] به دست تو نیست. خدا، یا بر آنها می‌بخشاید، یا عذابشان می‌کند، زیرا آنان ستمکارند.,ای پیامبر اختیار کار کافر دست خدا بخشایید عذاب ستمکارند 
4,25,و هر کس از شما، که توانایی مالی ندارد تا با زنان پاکدامنِ باایمان ازدواج کند، می‌تواند از کنیزان جوان مؤمن که مالک آن هستید، [همسر گزیند] و خداوند به ایمان شما آگاه‌تر است. همه از یکدیگرید، پس آنها را با اجازه‌ی صاحبانشان به همسری درآورید و مهریه آنان را به طور شایسته به خودشان بدهید، به شرط آن که پاکدامن باشند، نه مرتکب فحشا شوند و نه دوست پنهانی بگیرند. پس آن‌گاه که کنیزان، همسردار شدند، اگر کار زشت زنا از آنان سر زد، کیفرشان نصف کیفر زنانِ آزاد است. این [نوع از ازدواج،] برای کسانی از شماست که از افتادن به گناه و فحشا بر خود بترسند. با این همه، صبر کردن [و ازدواج نکردن با کنیزان] برای شما بهتر است. و خداوند، آمرزنده و مهربان است.,کس توانایی مالی زنان پاکدامن باایمان ازدواج کنیز جوان مؤمن مالک  همسر گزید خداوند ایمان آگاه یکدیگرید اجازه صاحبان همسری درآورید مهریه شایسته خودشان داد شرط آن‌که پاکدامن مرتکب فحشا دوست پنهانی گرفت آن‌گاه کنیز همسردار کار زشت زنا سر زد کیفر نصف کیفر زنان آزاد ازدواج شماست افتادن گناه فحشا ترسید صبر ازدواج نکردن کنیز خداوند آمرزنده مهربان 
4,28,خداوند می‌خواهد [در کار ازدواج] بر شما آسان گیرد. زیرا انسان، [در برابر خواسته‌های نفسانی] ناتوان آفریده شده است.,خداوند خواست کار ازدواج آسان انسان خواسته نفسانی ناتوان آفریده‌شده 
4,30,و هر کس از روی تجاوز و ستم چنان کند [و دست به مال مردم دراز کرده، یا مرتکب خودکشی و خون‌ریزی شود] به زودی او را در آتشی [عظیم] درآوریم و این کار، برای خداوند آسان است.,کس تجاوز ستم چنان دست مال مردم دراز مرتکب خودکشی خون‌ریزی زودی آتشی عظیم درآوریم کار خداوند آسان 
4,85,هر کس در کار نیک میانجی شود، بهره‌ای از [پاداش] آن می‌برد و هر کس در کار بد میانجی شود، بهره‌ای از کیفر آن خواهد داشت. و خداوند بر هر چیزی نگهبان است.,کس کار نیک انجید بهره پاداش برد کس کار بد انجید بهره کیفر خواست خداوند نگهبان 
4,111,و هر کس گناهی مرتکب شود، تنها به زیان خویش کار کرده، و خداوند همواره دانایی فرزانه است.,کس گناهی مرتکب زیان کار خداوند دانایی فرزانه 
4,114,در بسیاری از سخنان درِ گوشی آنان، سودی نیست، مگر [سخن] کسی که به صدقه یا کار نیک یا اصلاح و آشتی میان مردم فرمان دهد. و هر کس برای به دست آوردن خشنودی خدا چنین کند، به زودی پاداشی بزرگ به او خواهیم داد.,سخنان گوشید سودی مگر سخن صدقه کار نیک اصلاح آشتی مردم فرمان کس دست آوردن خشنودی خدا زودی پاداش خواست 
4,133,ای مردم! اگر خدا بخواهد شما را از میان می‌برد و افراد دیگری را می‌آورد و خداوند بر این کار تواناست.,ای مردم خدا خواست برد آورد خداوند کار تواناست 
4,147,اگر شکرگزاری کنید و ایمان بیاورید، خدا را با عذاب شما چه کار؟ خداوند همواره قدرشناس و داناست.,شکرگزاری ایمان بیاورید خدا عذاب کار؟ خداوند قدرشناس داناست 
5,95,ای کسانی که ایمان آورده‌اید! در حال احرام، شکار نکشید. و هر کس از شما به عمد، شکاری بکشد، کیفر و کفّاره‌اش کشتن نظیر آن حیوان از چهارپایان است که [به این نظیر بودن] دو شاهد عادل از میان خودتان حکم کنند. [این حیوان قربانی] هدیه‌ای است که به کعبه برسد [و آنجا ذبح شود] یا برای جبران آن به فقیران طعام بدهد یا برابر آن روزه بگیرد. [این کفّاره‌های سه‌گانه] برای آن است که جزای کار خود را بچشد. خداوند از گذشته شما گذشت. و هر کس این کار را تکرار کند، خداوند از او انتقام می‌گیرد. و خداوند، شکست‌ناپذیر و انتقام گیرنده است.,ای ایمان آورد احرام شکار کشت کس عمد شکاری کشت کیفر کفاره کشتن حیوان چهارپایان شاهد عادل خودتان حکم حیوان قربانی هدیه کعبه رسید ذبح جبران فقیران طعام داد روزه گرفت کفاره سه‌گانه جزا کار چشید خداوند گذشته گذشت کس کار تکرار خداوند انتقام خداوند شکست‌ناپذیر انتقام گیرنده 
6,9,و اگر [پیامبر را] فرشته قرار می‌دادیم، حتماً او را به صورت مردی درمی‌آوردیم [که باز همان شبهه را تکرار می‌کردند. پس]، کار را بر آنان مشتَبَه می‌ساختیم، همان‌طور که آنان [با ایرادهای خود] کار را بر دیگران مشتبه می‌سازند.,پیامبر فرشته قرار داد حتما صورت مردی درمی‌آوردیم شبهه تکرار کار مشتبه ساخت همان‌طور ایراد کار مشتبه ساخت 
6,61,و تنها اوست که قهر و اقتدارش برتر از بندگان است و نگهبانانی بر شما می‌فرستد، تا چون مرگ یکی از شما فرارسد، فرستادگان ما [فرشتگان،] جان او را بازگیرند و در کار خود، هیچ کوتاهی نکنند.,اوست قهر اقتدار برتر بندگان نگهبانانی فرستاد مرگ فرارسد فرستادگان فرشتگ جان بازگیرند کار کوتاهی کرد 
6,160,هر کس کار نیکی بیاورد، ده برابر آن پاداش خواهد داشت. و هر کس کار بدی بیاورد، جز به مقدار آن کیفر نخواهد دید و ستمی بر آنها نخواهد شد.,کس کار نیکی بیاورد ده پاداش خواست کس کار بدی بیاورد مقدار کیفر خواست دید ستم خواست 
7,84,و [سپس چنان] بارانی [از سنگ] بر آنها فرستادیم [که آنها را نابود ساخت]، اکنون بنگر سرانجام کار مجرمان به کجا کشید.,چنان بارانی سنگ‌بر فرستاد نابود ساخت بنگر سرانجام کار مجر کجا کشت 
7,112,تا هر ساحر دانا [و کار آزموده]ای را به خدمت تو بیاورند.»,ساحر دانا کار آزمودهای خدمت بیاورند 
9,17,مشرکان که به صراحت بر کفر خویش گواهی می‌دهند، حقّ ندارند مساجد خدا را تعمیر کنند. آنان کارهایشان تباه شده است و در آتش، جاودان خواهند بود.,مشرک صراحت کفر گواهی حق مساجد خدا تعمیر کار تباه آتش جاودان خواست 
9,109,آیا کسی که بنیانِ [کارِ] خود را بر پایه‌ی تقوا و رضای الهی قرار داده بهتر است، یا کسی که بنیاد [کار] خویش را بر لبه‌ی پرتگاهی سست و فرو ریختنی نهاده، که او را در آتشِ دوزخ می‌اندازد؟ خداوند گروه ستمگر را هدایت نمی‌کند.,بنیان کار پایه تقوا رضای الهی قرار بنیاد کار لبه پرتگاه سست فرو ریختنی نهاده آتش دوزخ می‌اندازد؟ خداوند گروه ستمگر هدایت کرد 
10,81,پس چون [ساحران، ابزار خود را] افکندند، موسی گفت: «آنچه شما آورده‌اید، جادوست. خداوند به زودی آن را باطل خواهد کرد. چرا که خداوند، کار مفسدان را اصلاح نمی‌کند.»,ساحر ابزار افکند موسی آورد جادوست خداوند زودی باطل خواست خداوند کار مفسد اصلاح کرد 
11,13,یا این که می‌گویند: «[او] قرآن را از پیش خود بافته و ساخته است!» بگو: «اگر راست می‌گویید، شما هم ده سوره مثل این از پیشِ‌خودساخته‌ها، بیاورید و [برای این کار،] غیر خدا هر کس را می‌خواهید دعوت کنید.»,این‌که قرآن بافته ساخته بگو راست گفت ده سوره پیش‌خودساخته‌ها بیاورید کار خدا کس خواست دعوت 
12,51,[پادشاه، آن زنان را طلبید و] گفت: «وقتی یوسف را به سوی خویش دعوت کردید، سرانجام کار شما چه شد؟» زنان گفتند: «پناه بر خدا! ما هیچ‌گونه خِلافی از او ندیدیم.» همسر عزیز [هم] گفت: «اکنون حقیقت آشکار شد. من از او کام خواستم، و بی‌شک او از راستگویان است.»,پادشاه زنان طلبید یوسف دعوت کرد سرانجام کار شد؟ زنان گفت پناه خدا هیچ‌گونه خلافی دید همسر عزیز حقیقت آشکار کام خواست بی‌شک راستگویان 
14,46,به یقین آنان تمام مکر خود را به کار گرفتند، ولی مکر و حیله‌ی آن‌ها نزد خداست، گر چه کوه‌ها از مکرشان از جا کنده شود.,یقین مکر کار گرفت مکر حیله آن نزد خداست‌گر کوه مکر کنده 
16,28,آن کسانی که فرشتگان جانشان را می‌گیرند [در حالی که] به خود ستم‌کار بوده‌اند، سر تسلیم فرومی‌آورند [و به دروغ می‌گویند:] «ما هیچ‌گونه کار بدی انجام نداده‌ایم!» آری! قطعاً خداوند به آنچه انجام داده‌اید، آگاه است.,فرشتگ جان گرفت ستم‌کار بود سر تسلیم فرومی‌آورند دروغ هیچ‌گونه کار بدی انجام داد آری قطعا خداوند انجام داد آگاه 
16,97,هر کس از مرد یا زن که مؤمن باشد و کار شایسته کند، حتماً به زندگی پاک و پسندیده‌ای زنده‌اش می‌داریم و قطعاً پاداششان را بر پایه‌ی نیکوترین کاری که می‌کرده‌اند، خواهیم داد.,کس مرد زن مؤمن کار شایسته حتما زندگی پاک پسندید زنده داشت قطعا پاداش پایه نیکو کاشت کرد خواست 
18,19,و ما آن‌گونه [که خوابشان کردیم]، آنان را [از خواب] برانگیختیم تا میان خود از یکدیگر پرسش کنند. یکی از آنان گفت: «چه مدّت [در این غار] مانده‌اید؟» گفتند: «یک روز، یا بخشی از روز.» [سرانجام] گفتند: «پروردگارتان داناتر است که چه مقدار مانده‌اید. پس یکی از خودتان را با این پولتان به شهر بفرستید تا ببیند کدام‌یک [از مغازه‌داران] غذای پاکیزه‌تری دارد؟ پس غذایی از آن برایتان بیاورد و باید [در این کار] زیرکی و دقّت به خرج دهد، مبادا کسی را از شما آگاه کند!,آن‌گونه خواب کرد خواب برانگیختیم پرسش غار مانده‌اید؟ گفت روز روز سرانجام گفت پروردگار دانا مقدار ماند خودتان پول شهر فرستاد دید کدام‌یک مغازه‌دار غذای پاکیزه‌تری دارد؟ غذایی برا بیاورد کار زیرکی دقت خرج مبادا آگاه 
18,88,و امّا هر کس ایمان آورد و کار شایسته کند، پس پاداشی بهتر برای اوست و کار را بر او آسان خواهیم گرفت.»,کس ایمان کار شایسته پاداش اوست کار آسان خواست 
18,91,[سرگذشت ذوالقرنین و ملت‌ها] این‌گونه [بود]، و یقیناً ما به آنچه نزد او بود، احاطه داشتیم. [و کارهایش زیر نظر ما بود].,سرگذشت ذوالقرنین ملت این‌گونه یقینا نزد احاطه داشت کار 
18,104,آنان که در زندگی دنیا تلاششان [به هدر رفته، و] گم و نابود می‌شود، در حالی که می‌پندارند کار شایسته و نیک انجام می‌دهند.»,زندگی دنیا تلاش هدر رفته گم نابود پندارید کار شایسته نیک انجام 
19,10,[زكریا] گفت: «پروردگارا! برای من نشانه‌ای قرار ده [تا علم من به یقین تبدیل شود.]» [خداوند] فرمود: «نشانه تو آن است كه تا سه شبانه‌روز [زبان تو، از كار می‌افتد و] با مردم سخن نخواهی گفت، [با اینكه تندرستی.]»,زکریا پروردگارا نشانه قرار ده علم یقین خداوند فرمود نشانه شبانه‌روز زبان کار افتاد مردم سخن خواست تندرستی 
19,21,[فرشته‌] گفت: چنین است! [ولی‌] پروردگارت فرمود: این كار بر من آسان است و برای این [است‌] که او را برای مردم نشانه‌ای [از قدرت خود] و رحمتی از جانب خویش قرار دهیم، و این كاری است شدنی و قطعی.»,فرشته پروردگار فرمود کار آسان مردم نشانه قدرت رحمت جانب قرار داد کاشت شدنی قطعی 
19,27,پس مریم در حالی که نوزادش را در آغوش گرفته بود، او را نزد قوم خود آورد. گفتند: «ای مریم! به راستی کار بسیار ناپسندی مرتکب شده‌ای.,مریم نوزاد آغوش نزد قوم گفت ای مریم راستی کار ناپسندی مرتکب شد 
20,35,[پروردگارا!] همانا تو همواره به کار و حال ما آگاه و بینایی!»,پروردگارا همانا کار آگاه بینایی 
20,96,[سامری] گفت: «من به چیزی پی بردم که [دیگران] به آن پی نبردند، من مشتی از آثار رسول را برگرفتم، پس آن را افکندم و این‌گونه نفسم این کار را در نظرم آراست [و فریب داد].»,سامری برد برد مشت آثار رسول برگرفتم افکند این‌گونه نفس کار نظرم آراست فریب 
21,18,بلکه ما حقّ را بر باطل می‌کوبیم تا مغز آن را درهم بشکند [و از هم بپاشد]. پس بی‌درنگ، باطل محو و نابود می‌شود و وای بر شما از آنچه [خداوند را به آن] وصف می‌کنید [و نسبت بیهوده‌کاری به او می‌دهید.],حق باطل کفت مغز درهم شکست پاشید بی‌درنگ باطل محو نابود وای خداوند وصف کرد بیهوده‌کار داد 
21,79,پس ما [حکم] آن را به سلیمان فهماندیم و هر یک [از آن دو] را، حکمت و دانش دادیم و کوه‌ها و پرندگان را با داوود به نیایش و تسبیح واداشتیم و ما کننده [این کار] بودیم.,حکم سلیمان فهماند حکمت دانش داد کوه پرندگان داوود نیایش تسبیح واداشتیم کار بود 
21,93,ولی آنها کار خود را در میانشان به تفرقه کشاندند. [بدانند که] همگی به سوی ما بازمی‌گردند.,کار میان تفرقه کشاند دانست همگی بازمی‌گردند 
23,51,ای پیامبران! از غذاهای پاکیزه بخورید و کار نیکو کنید. همانا من به آنچه می‌کنید، آگاهم.,ای پیامبر غذا پاکیزه خورد کار نیکو همانا کرد آگهید 
23,100,شاید در آنچه از خود به جای گذاشته‌ام، کار نیکی انجام دهم. هرگز!» این سخنی است که می‌گوید، [ولی اگر برگردد، به آن عمل نمی‌کند.] و در پی آنان برزخی است تا روزی که برانگیخته شوند.,گذاشت کار نیکی انجام دهم هرگز سخنی برگشت عمل کرد برزخ روزید برانگیخته 
24,33,و کسانی که [امکان] ازدواج نمی‌یابند، پاکدامنی و عفّت پیشه کنند، تا آن که خداوند از فضل و کرم خویش، آنان را بی‌نیاز کند. و هر کدام از غلامان و کنیزان شما که خواهان [قرارداد] بازخرید و آزادی [تدریجی] باشند، اگر در آنان خیر و شایستگی دیدید، تقاضای آنان را بپذیرید [و برای آزاد شدن آنان،] از مالی که خدا به شما داده، به آنان بدهید. و کنیزان جوان خود را که تصمیم بر پاکدامنی دارند، به خاطر رسیدن به مال ناپایدار دنیا، به فحشا وادار نکنید، و هر کس آنان را [به فحشا] وادارد، البتّه خداوند برای آن کنیزان که به اکراه بدان کار وادار گشته‌اند، بخشنده‌ی مهربان است.,ازدواج یابید پاکدامنی عفت پیشه آن‌که خداوند فضل کرم بی‌نیاز غلامان کنیز خواهان قرارداد بازخرید آزادی تدریجی خیر شایستگی دید تقاضای پذیرفت آزاد مالی خدا داد کنیز جوان تصمیم پاکدامنی خاطر مال ناپایدار دنیا فحشا وادار کرد کس فحشا وادارد خداوند کنیز اکراه بدان کار وادار گشت بخشنده مهربان 
25,4,و کسانی که کافر شدند، گفتند: «این [قرآن] فقط دروغی بزرگ است که او ساخته است. و گروه دیگری او را بر این کار یاری کرده‌اند.» پس به راستی مرتکب ستمی سنگین و دروغی بزرگ شده‌اند.,کافر گفت قرآن دروغی ساخته گروه کار یاری کرد راستی مرتکب ستم سنگین دروغی شد 
25,71,و هر کس توبه کند و کار شایسته کند، در حقیقت به سوی خدا بازگشتی پسندیده دارد.,کس توبه کار شایسته حقیقت خدا بازگشتی پسندیده 
27,11,مگر کسی که ستم کند؛ سپس بعد از بدی، کار خوبی را جایگزین نماید. همانا که من بخشنده‌ی مهربانم.,مگر ستم کند؛ بدی کار جایگزین نمود همانا بخشنده مهربان 
