sureh,ayeh,matn,processed matn
2,51,و هنگامی که با موسی چهل شب وعده گذاردیم و شما پس از [آمدن] او [به میقات،] گوساله را [معبود خود] گرفتید، در حالی که ستمکار بودید.,هنگامی‌که موسی چهل شب وعده گذارد آمدن میقات گوساله معبود گرفت ستمکار بود 
2,61,و زمانی که گفتید: «ای موسی! ما هرگز یک نوع غذا را تحمّل نمی‌کنیم. پس پروردگارت را بخوان تا از آنچه زمین می‌رویاند، از سبزیجات و خیار و سیر و عدس و پیازش، برای ما بیرون آورد.» موسی گفت: «آیا [غذای] پست‌تر را به جای [غذای] بهتر می‌خواهید؟ [اکنون که چنین است، بکوشید از این بیابان خارج و] وارد شهر شوید، که هر چه خواستید برای شما فراهم است.» پس [مهرِ] ذلّت و درماندگی بر آنها زده شد و [بار دیگر] گرفتار غضب پروردگار شدند. این بدان جهت بود که آنها به آیات الهی کفر می‌ورزیدند و پیامبران را به ناحقّ می‌کشتند، و این به سبب آن بود که آنان گنهکار و سرکش و متجاوز بودند.,زمانی گفت ای موسی هرگز غذا تحمل کرد پروردگار بخوان زمین رویاند سبزیجات خیار سیر عدس پیاز موسی غذای پست غذای می‌خواهید؟ کوشید بیابان خارج شهر شد خواست فراهم مهر ذلت درماندگی زده گرفتار غضب پروردگار بدان جهت آیات الهی کفر ورزید پیامبر ناحق کشت گنهکار سرکش متجاوز 
2,67,و هنگامی که موسی به قوم خود گفت: «خداوند به شما فرمان می‌دهد [برای یافتن قاتل] ماده گاوی را ذبح کنید.» گفتند: «آیا ما را به تمسخر می‌گیری؟» [موسی] گفت: «به خدا پناه می‌برم از این که از جاهلان باشم.»,هنگامی‌که موسی قوم خداوند فرمان یافتن قاتل ماده گاوی ذبح گفت تمسخر می‌گیری؟ موسی خدا پناه برد این‌که جاهل باشید 
2,68,[بنی‌اسرائیل به موسی] گفتند: «برای ما پروردگارت را بخوان تا بر ما روشن کند که آن چگونه [گاوی] است؟» [موسی] گفت: «خداوند می‌فرماید: ماده گاوی که نه پیر و از کار افتاده باشد و نه بِکر و جوان، [بلکه] میان این دو [و میان‌سال] باشد. پس آنچه به شما دستور داده شده [هر چه زودتر] انجام دهید.»,بنی‌اسرائیل موسی گفت پروردگار بخوان روشن گاوی است؟ موسی خداوند فرمود ماده گاوی پیر کار افتاده بکر جوان میان‌سال دستور داده‌شده زودتر انجام داد 
2,69,[آنان به موسی] گفتند: «برای ما پروردگارت را بخوان تا بر ما روشن سازد که رنگش چگونه باشد؟» [موسی] گفت: «خداوند می‌گوید: آن ماده گاوی باشد زرد یکدست، که رنگِ آن، بینندگان را شاد و مسرور سازد!»,موسی گفت پروردگار بخوان روشن ساخت رنگ باشد؟ موسی خداوند ماده گاوی زرد یکدست رنگ بینندگان شاد مسرور ساخت 
2,92,و موسی [آن همه دلایل روشن و] معجزات برای شما آورد، ولی شما پس از [غیبت] او گوساله را [به خدایی] گرفتید، در حالی که ستمکار بودید.,موسی دلایل روشن معجزات غیبت گوساله خدایی گرفت ستمکار بود 
2,248,و پیامبرشان به آنها گفت: «نشانه‌ی حکومت او این است که تابوتِ [عهد] به سوی شما خواهد آمد، [همان صندوقی که] آرامشی از پروردگارتان و یادگاری از میراث خاندان موسی و هارون در آن است، [صندوق به سوی شما می‌آید،] در حالی که فرشتگان آن را حمل می‌کنند، در این موضوع، نشانه‌ی روشنی برای شماست، اگر ایمان داشته باشید.»,پیامبر نشانه حکومت تابوت عهد خواست صندوقی آرامش پروردگار یادگاری میراث خاندان موسی هارون صندوق فرشتگ حمل موضوع نشانه روشنی شماست ایمان باشید 
4,153,[ای پیامبر!] اهل کتاب از تو می‌خواهند که یکباره از آسمان بر آنها کتابی فرود آوری، آنها از موسی بزرگ‌تر از آن را خواستند و گفتند: «خدا را آشکارا به ما نشان بده!» پس به سزای ظلمشان صاعقه آنان را فراگرفت، سپس بعد از آن که معجزه‌های روشن برای آنان آمد، گوساله‌پرستی را پیش گرفتند. [بعد از توبه] ما از آن [گناه] درگذشتیم و عفو کردیم و به موسی حجّتی آشکار دادیم.,ای پیامبر اهل کتاب خواست یکباره آسمان کتابی فرود موسی بزرگ‌تر خواست گفت خدا آشکارا نشان بده سزید ظلم صاعقه فراگرفت آن‌که معجزه روشن گوساله‌پرستی گرفت توبه گناه درگذشت عفو کرد موسی حجتی آشکار داد 
5,22,گفتند: «ای موسی! در آن [دیار] گروهی زورمند و ستمگرند و ما هرگز وارد آن نمی‌شویم تا آنها خارج شوند. اگر آنها از آن خارج شوند، ما وارد خواهیم شد!»,گفت ای موسی دیار زورمند ستمگرند هرگز شد خارج خارج خواست 
5,25,[موسی] گفت: «پروردگارا! من تنها اختیار خودم و برادرم را دارم. میان ما و این قوم نافرمانِ بدکار جدایی انداز!»,موسی پروردگارا اختیار خودم برادر داشت قوم نافرمان بدکار جدایی انداز 
7,107,[موسی] ناگهان عصای خود را افکند و اژدهای آشکاری شد!,موسی ناگهان عصا افکند اژد آشکاری 
7,115,[ساحران] گفتند: «ای موسی! یا تو بیافکن یا ما می‌افکنیم!»,ساحر گفت ای موسی بیافکن افکند 
7,117,و به موسی وحی کردیم که عصای خود را بیفکن. ناگهان [به صورت مار عظیمی درآمد و] وسایل دروغین آنها را به سرعت برگرفت!,موسی وحی کرد عصا بیفکن ناگهان صورت مار عظیمی درآمد وسایل دروغین سرعت برگرفت 
7,122,«پروردگارِ موسی و هارون.»,پروردگار موسی هارون 
