sureh,ayeh,matn,processed matn
2,41,و به آنچه [از قرآن] نازل کردم، ایمان بیاورید که آنچه را در کتاب شما [از نشانه‌های آن] آمده است، تصدیق می‌کند و نخستین کافر به آن نباشید و آیات مرا به بهای ناچیز نفروشید و تنها از من پروا کنید.,قرآن نازل ایمان بیاورید کتاب نشانه تصدیق کافر باشید آیات مرا بهای ناچیز فروخت پروا 
2,44,آیا مردم را به نیکی دعوت می‌کنید و خودتان را فراموش می‌نمایید؟ با این که شما کتاب [آسمانی] را می‌خوانید. آیا هیچ فکر نمی‌کنید؟,مردم نیکی دعوت کرد خودتان فراموش می‌نمایید؟ این‌که کتاب آسمانی خواند نمی‌کنید؟ 
2,53,و هنگامی که به موسی کتاب [تورات] و وسیله‌ی تشخیص [حقّ از باطل] دادیم، تا شاید شما هدایت شوید.,هنگامی‌که موسی کتاب تورات وسیله تشخیص حق باطل داد هدایت شد 
2,89,و چون از سوی خداوند، کتابی برای آنها آمد که نشانه‌هایی را که در کتابشان آمده است، راست می‌شمرد، و پیش از این به خود نوید می‌دادند [که با کمک پیامبر جدید] بر کافران پیروز گردند، با این همه، هنگامی که این [کتاب، و پیامبری] را که شناخته بودند، نزد آنان آمد، به او کافر شدند، پس لعنت خدا بر کافران باد!,خداوند کتابی نشانه کتاب راست شمارد نوید داد کمک پیامبر کافر پیروز گشت هنگامی‌که کتاب پیامبری شناخته نزد کافر لعنت خدا کافر باد 
2,101,و هنگامی كه فرستاده‌ای [چون پیامبر خاتم] از سوی خدا به سراغشان آمد كه با نشانه‌هایی كه نزد آنها بود، مطابقت داشت، گروهی از اهل كتاب، كتاب خدا را پشت سر افكندند، گویی هیچ از آن آگاهی ندارند.,هنگامی‌که فرستاد پیامبر خاتم خدا سراغ نشانه نزد مطابقت اهل کتاب کتاب خدا سر افکند گفت آگاهی 
2,121,کسانی که به آنها کتاب آسمانی داده‌ایم و آنرا چنان که سزاوار است، تلاوت [و عمل] می‌کنند، آنان به آن ایمان می‌آورند و کسانی که به آن کافر شوند، آنان همان زیانکارانند.,کتاب آسمانی داد آنرا چنان‌که سزاوار تلاوت عمل ایمان آورد کافر زیانکارانند 
2,129,«پروردگارا! در میان آنان پیامبری از خودشان برانگیز تا آیات تو را بر آنها بخواند و آنان را کتاب و حکمت بیاموزد و پاکیزه نماید، که تو خود توانا و حکیمی!»,پروردگارا پیامبری خودشان برانگیز آیات خواند کتاب حکمت بیاموزد پاکیزه نمود توانا حکیمی 
2,146,کسانی که به آنان کتاب داده‌ایم، پیامبر را همچون پسران خود می‌شناسند، و گروهی از آنان با آن که حقّ را می‌دانند، کتمان می‌کنند.,کتاب داد پیامبر پسر شناخت آن‌که حق دانست کتمان 
2,151,همان‌گونه [که برای هدایت شما] رسولی در میان شما از نوع خودتان فرستادیم تا آیات ما را بر شما بخواند و شما را پاک سازد و به شما کتاب و حکمت بیاموزد و آنچه را نمی‌توانستید بدانید، به شما یاد دهد.,همان‌گونه هدایت رسولی خودتان فرستاد آیات خواند پاک ساخت کتاب حکمت بیاموزد توانست دانست یاد 
2,159,کسانی که دلایل روشن و راهنمایی‌هایی را که ما نازل کرده‌ایم، با آن که برای مردم در کتاب [آسمانی آنها] بیان نموده‌ایم، کتمان می‌کنند، خداوند آنها را لعنت می‌کند و همه لعنت‌کنندگان نیز آنان را لعن می‌نمایند.,دلایل روشن راهنمایی نازل کرد آن‌که مردم کتاب آسمانی نمود کتمان خداوند لعنت لعنت‌کنندگان لعن نمود 
2,176,آن [عذاب] به جهت آن است که خداوند کتاب [آسمانی] را به حقّ نازل کرده است و البتّه کسانی که در کتاب [خدا، با کتمان و تحریف] اختلاف [ایجاد] کردند، همواره در ستیزه‌ای عمیق هستند.,عذاب جهت خداوند کتاب آسمانی حق نازل کتاب خدا کتمان تحریف اختلاف ایجاد ستیزه عمیق 
2,213,مردم [در آغاز،] امّتی یگانه و یکدست بودند [به تدریج جوامع و طبقات پدید آمد و میان آنها اختلافاتی پیدا شد]، پس خداوند پیامبران را بشارت‌آور و بیم‌دهنده برانگیخت و با آنان کتاب آسمانی را به حقّ نازل نمود تا میان مردم در آنچه اختلاف داشتند، حکم کنند. و تنها کسانی که کتاب به آنها داده شده بود، پس از آن که نشانه‌های روشن به آنان رسید، به سبب انحراف از حقّ و ستمگری، در آن اختلاف کردند. پس خداوند کسانی را که ایمان آورده بودند، به حقیقتِ آنچه مورد اختلاف بود، به خواست خود هدایت نمود و خداوند هر کس را بخواهد، به راه راست هدایت می‌کند.,مردم آغاز امتی یگانه یکدست تدریج جوامع طبقات پدید اختلافاتی خداوند پیامبر بشارت‌آور بیم‌دهنده برانگیخت کتاب آسمانی حق نازل نمود مردم اختلاف حکم کتاب داده‌شده آن‌که نشانه روشن انحراف حق ستمگری اختلاف خداوند ایمان آورده حقیقت اختلاف خواست هدایت نمود خداوند کس خواست راست هدایت 
3,3,او کتاب را به حقّ بر تو نازل کرد، که آنچه را در کتاب‌های پیشین [از نشانه‌های آن] آمده است، تصدیق می‌کند و تورات و انجیل را فروفرستاد.,کتاب حق نازل کتاب پیشین نشانه تصدیق تورات انجیل فروفرستاد 
3,23,آیا ندیدی کسانی را که از کتاب [تورات] بهره‌ای داشتند؟ چون به کتاب الهی دعوت می‌شوند تا میانشان حکم کند، گروهی از آنان روی می‌گردانند، در حالی که [از قبول حقّ] ابا دارند.,دید کتاب تورات بهره داشتند؟ کتاب الهی دعوت میان حکم گرداند قبول حق ابا 
3,48,و خداوند به او کتاب و حکمت و تورات و انجیل را می‌آموزد.,خداوند کتاب حکمت تورات انجیل آموخت 
3,69,گروهی از اهل کتاب دوست دارند که شما را گمراه کنند، ولی جز خودشان را گمراه نمی‌کنند و [این را] نمی‌فهمند.,اهل کتاب دوست گمراه خودشان گمراه کرد فهمید 
3,71,ای اهل کتاب! چرا حقّ را با باطل مشتبه می‌سازید و [یا] حقیقت را کتمان می‌کنید، در حالی که خود [به حقّانیت آن] آگاهید؟!,ای اهل کتاب حق باطل مشتبه ساخت حقیقت کتمان کرد حقانیت آگاهید؟ 
3,78,و از اهل کتاب گروهی هستند که زبان خود را به خواندن کتاب می‌چرخانند که شما گمان کنید آن از کتاب آسمانی است، در حالی که از کتاب خدا نیست. و می‌گویند: «آن [چه ما می‌خوانیم] از سوی خداست.» در حالی که از جانب خدا نیست و آنها آگاهانه بر خداوند دروغ می‌بندند.,اهل کتاب زبان خواندن کتاب چرخاند گمان کتاب آسمانی کتاب خدا خواند خداست جانب خدا آگاهانه خداوند دروغ بست 
3,79,هیچ بشری که خداوند به او کتاب و حکم و نبوت داده است، حقّ ندارد به مردم بگوید: «به جای خدا، بندگان من باشید.» پس [شما دانشمندان اهل کتاب نیز] به خاطر سابقه‌ی آموزش کتاب خدا و تدریسی که دارید، خداپرست باشید.,بشری خداوند کتاب حکم نبوت حق مردم گفت خدا بندگان باشید دانشمندان اهل کتاب خاطر سابقه آموزش کتاب خدا تدریس داشت خداپرست باشید 
3,164,خداوند بر مؤمنان منّت نهاد که در میان آنها پیامبری از خودشان برانگیخت، تا آیات او را بر آنها تلاوت کند و ایشان را پاک سازد و رشد دهد و به آنان کتاب و حکمت بیاموزد، هر چند که پیش از آن، در گمراهی آشکاری بودند.,خداوند مؤمنان منت نهاد پیامبری خودشان برانگیخت آیات تلاوت پاک ساخت کتاب حکمت بیاموزد گمراهی آشکاری 
4,44,[ای پیامبر!] آیا آنان را که بهره‌ای از کتاب آسمانی به آنان داده شده بود، ملاحظه نکرده‌ای؟ گمراهی را برای خود می‌خرند و می‌خواهند شما [نیز] گمراه شوید.,ای پیامبر بهره کتاب آسمانی داده‌شده ملاحظه نکرده‌ای؟ گمراهی خرید خواست گمراه شد 
4,175,پس به زودی کسانی را که به خداوند ایمان آوردند و به آن [کتاب آسمانی] چنگ زدند، در رحمت و فضل خویش وارد می‌کند و آنان را به سوی خود در راه راست هدایت می‌‌فرماید.,زودی خداوند ایمان آورد کتاب آسمانی چنگ زد رحمت فضل راست هدایت فرمود 
5,15,ای اهل کتاب! پیامبر ما به سوی شما آمد و بسیاری از حقایق کتاب آسمانی را که شما پنهان می‌داشتید، روشن می‌سازد و از بسیاری از آن [که فعلاً مورد نیاز نیست،] صرف‌نظر می‌کند. به راستی از سوی خدا نور و کتابی روشنگر به سوی شما آمد.,ای اهل کتاب پیامبر حقایق کتاب آسمانی پنهان داشت روشن ساخت آن‌که فعلا صرف‌نظر راستی خدا نور کتابی روشنگر 
6,20,کسانی که به آنان، کتاب [آسمانی] دادیم، [پیامبر را] همانند فرزندان خود می‌شناسند [ولی حاضر به پذیرفتن نیستند]، پس کسانی که به خودشان زیان زدند، ایمان نمی‌آورند.,کتاب آسمانی داد پیامبر همانند فرزندان شناخت حاضر پذیرفتن خودشان زیان زد ایمان آورد 
6,114,پس [بگو:] «آیا [با این همه دلایل روشن،] غیرِ خدا را به داوری جویم؟ در حالی که او کتاب آسمانی را به تفصیل به سوی شما نازل کرد.» و کسانی که به آنان کتاب داده‌ایم، می‌دانند که این کتاب، از طرف پروردگارت به حقّ نازل گشته است، پس به هیچ وجه از تردیدکنندگان مباش.,بگو دلایل روشن خدا داوری جویم؟ کتاب آسمانی تفصیل نازل کتاب داد دانست کتاب پروردگار حق نازل گشته وجه تردیدکنندگان مبا 
6,154,سپس به موسی کتاب دادیم. [و نعمت خود را] بر آنها که نیکوکار بودند، تکمیل کردیم و همه چیز را [که مورد نیاز آنها بود، در آن] روشن ساختیم. کتابی که مایه‌ی هدایت و رحمت بود، تا به لقای پروردگارشان [و روز رستاخیز] ایمان بیاورند.,موسی کتاب داد نعمت نیکوکار تکمیل کرد روشن ساخت کتابی مایه هدایت رحمت لقای پروردگار روز رستاخیز ایمان بیاورند 
7,196,ولیّ و سرپرست من، خدایی است که این کتاب آسمانی را نازل کرده است و او همه‌ی صالحان را سرپرستی [و هدایت] می‌کند.,سرپرست خدایی کتاب آسمانی نازل همه صالحان سرپرستی هدایت 
10,37,و چنان نیست که این قرآن از سوی غیرخدا و به دروغ ساخته شده باشد؛ بلکه تصدیقی است برای کتب آسمانی پیشین و توضیحی از آن کتاب است. شکی نیست که از سوی پروردگار جهانیان است.,چنان قرآن غیرخدا دروغ ساخته‌شده باشد؛ تصدیق کتب آسمانی پیشین توضیحی کتاب شکی پروردگار جهانیان 
12,111,به راستی در سرگذشت آنان، عبرتی برای خردمندان است. این [قرآن،] سخنی ساختگی نیست، بلکه [کتاب‌های آسمانی] پیش از خود را راست می‌شمرد و روشنگرهر چیز و [مایه‌ی] هدایت و رحمت برای اهل ایمان است.,راستی سرگذشت عبرت خردمندان قرآن سخنی ساختگی کتاب آسمانی راست شمارد روشنگرهر مایه هدایت رحمت اهل ایمان 
16,64,و ما کتاب را بر تو فرونفرستادیم، مگر برای این که آنچه را در آن اختلاف کرده‌اند، برای آنان روشن بیان کنی. و [این کتاب] برای گروهی که ایمان می‌آورند، مایه هدایت و رحمت است.,کتاب فرونفرستادیم مگر این‌که اختلاف کرد روشن‌بیان کرد کتاب ایمان آورد مایه هدایت رحمت 
16,89,و [یاد کن] روزی را که در هر امّتی، شاهدی بر آنان از خودشان برانگیزیم، و تو را بر آنان گواه آوریم. و بر تو این کتاب را نازل کردیم که روشنگر هر چیز است و مایه‌ی هدایت و رحمت و بشارت برای مسلمانان است.,یاد کن روزید امتی شاهدی خودشان برانگیزیم گواه آورد کتاب نازل کرد روشنگر مایه هدایت رحمت بشارت مسلمان 
19,12,[پس یحیی را به وی عطا كردیم و به او گفتیم:] «ای یحیی! كتاب [خدا] را با قدرت بگیر و در كودكی به او حكمت [و نبوّت] دادیم.,یحیی عطا کرد گفت ای یحیی کتاب خدا قدرت بگیر کودکی حکمت نبوت داد 
19,30,[عیسی به سخن آمد و] گفت: «منم بنده‌ی خدا! او به من کتاب داده و مرا پیامبر کرده است.,عیسی سخن منم بنده خدا کتاب مرا پیامبر 
20,133,و [کافران] گفتند: «چرا [محمّد] از جانب پروردگارش، معجزه و نشانه‌ای برای ما نمی‌آورد؟» آیا دلیل و نشانه‌ی روشن در کتاب‌های [آسمانی] پیشین برایشان نیامده [تا ایمان بیاورند]؟,کافر گفت محمد جانب پروردگار معجزه نشانه نمی‌آورد؟ دلیل نشانه روشن کتاب آسمانی پیشین برایشان نیامده ایمان بیاورند؟ 
23,49,و به راستی ما به موسی کتاب دادیم، شاید [قومش] هدایت شوند.,راستی موسی کتاب داد قومش هدایت 
23,63,بلکه دل‌های آنان از این [کتاب] در غَفلَت و بی‌خبری است. و کارهای دیگری جز این دارند که پیوسته آن را انجام می‌دهند.,دل کتاب غفلت بی‌خبری کارهای پیوسته انجام 
26,2,این است آیات کتاب روشنگر.,آیات کتاب روشنگر 
26,196,و [خبر] آن در کتاب‌های [آسمانی] پیشین آمده است.,خبر کتاب آسمانی پیشین 
27,1,طا، سین. آن است آیات قرآن و کتاب روشنگر.,طا سین آیات قرآن کتاب روشنگر 
28,2,آن آیات کتاب روشنگر است.,آیات کتاب روشنگر 
