sureh,ayeh,matn,processed matn
2,105,کافرانِ از اهل کتاب و مشرکان، دوست ندارند که هیچ خیر و نیکی از طرف پروردگارتان بر شما نازل شود. در حالی که خداوند، رحمت خود را به هر که بخواهد، اختصاص می‌دهد، و خداوند صاحب فضل بزرگ است.,کافر اهل کتاب مشرک دوست خیر نیکی پروردگار نازل خداوند رحمت خواست اختصاص خداوند صاحب فضل 
2,190,و در راه خدا با کسانی که با شما می‌جنگند، نبرد کنید، ولی از حدّ تجاوز نکنید، که خداوند تجاوزکاران را دوست ندارد.,خدا جنگید نبرد تجاوز کرد خداوند تجاوزکار دوست 
2,195,و در راه خدا انفاق کنید و خویش را به دست خود به هلاکت نیافکنید و نیکی کنید که خداوند نیکوکاران را دوست دارد.,خدا انفاق دست هلاکت نیافکنید نیکی خداوند نیکوکار دوست 
2,216,جهاد [در راه خدا] بر شما مقرّر شد، در حالی که برای شما ناخوشایند است و چه بسا چیزی را خوش نداشته باشید، در حالی که خیر شما در آن است و چه بسا چیزی را دوست دارید، در حالی که ضرر و شرّ شما در آن است و خداوند [صلاح شما را] می‌داند و شما نمی‌دانید.,جهاد خدا مقرر ناخوشایند چه‌بسا خوش نداشته باشید خیر چه‌بسا دوست داشت ضرر شر خداوند صلاح دانست دانست 
2,222,و از تو درباره حِیض [و عادت ماهانه‌ی زنان] سؤال می‌کنند، بگو: «آن، چیزی است رنج‌آور، پس در حال حیض از زنان کناره‌گیری کنید، و با آنها نزدیکی ننمایید تا پاک شوند. پس هنگامی که پاک شدند، آن‌گونه که خداوند به شما فرمان داده با آنها آمیزش کنید. خداوند هم توبه‌کنندگان را دوست دارد، و هم پاکان را.»,حیض عادت ماهانه زنان سؤال بگو رنج‌آور حیض زنان کناره‌گیری نزدیکی نمود پاک هنگامی‌که پاک آن‌گونه خداوند فرمان آمیزش خداوند توبه‌کنندگان دوست پاکان 
2,231,و هنگامی که زنان را طلاق دادید و به پایان مهلتِ [عدِّه] رسیدند، پس یا به طرز شایسته آنها را نگاه دارید [و آشتی کنید] و یا آنها را به طرز پسندیده‌ای رها سازید. و برای آزار رسانیدن، آنان را نگاه ندارید تا [به حقوقشان] تجاوز کنید و کسی که چنین کند، به خویشتن ستم کرده است. و مبادا آیات خدا را به مسخره بگیرید. و نعمتی را که خداوند به شما داده و کتاب آسمانی و حکمتی را که بر شما نازل کرده و شما را با آن پند می‌دهد، به یاد بیاورید و از خدا پروا کنید و بدانید خداوند از هر چیزی آگاه است.,هنگامی‌که زنان طلاق داد پایان مهلت عده رسید طرز شایسته نگاه داشت آشتی طرز پسندید رها ساخت آزار رسانیدن نگاه داشت حقوق تجاوز خویشتن ستم مبادا آیات خدا مسخره گرفت نعمتی خداوند کتاب آسمانی حکمت نازل پند یاد بیاورید خدا پروا دانست خداوند آگاه 
2,257,خداوند دوست و سرپرست مؤمنان است، آنها را از تاریکی‌ها خارج ساخته، به سوی نور می‌برد. ولی سرپرستان کفّار، طاغوت‌ها هستند که آنان را از نور به تاریکی‌ها سوق می‌دهند، آنها اهل آتشند و همانان همواره در آن خواهند بود.,خداوند دوست سرپرست مؤمنان تاریکی خارج ساخته نور برد سرپرستان کفار طاغوت نور تاریکی سوق اهل آتشند همانان خواست 
2,276,خداوند ربا را نابود می‌کند، ولی صدقات را افزایش می‌دهد و خداوند هیچ انسان ناسپاس و کافر گنهکاری را دوست نمی‌دارد.,خداوند ربا نابود صدقات افزایش خداوند انسان ناسپاس کافر گنهکار دوست داشت 
2,284,آنچه در آسمان‌ها و آنچه در زمین است، تنها از آنِ خداست. اگر آنچه را در دل دارید، آشکار سازید یا پِنهان دارید، خداوند شما را در برابر آن بازخواست می‌کند. پس هر که را بخواهد، [و شایستگی داشته باشد،] می‌بخشد و هر که را بخواهد، [و مستحقّ باشد،] مجازات می‌کند و خداوند بر هر چیزی تواناست.,آسمان زمین خداست دل داشت آشکار ساخت پنهان داشت خداوند بازخواست خواست شایستگی بخشید خواست مستحق مجازات خداوند تواناست 
3,28,نباید اهل ایمان، به جای مؤمنان، کافران را دوست و سرپرست خود برگزینند و هر کس چنین کند، نزد خدا هیچ ارزشی ندارد، مگر آن که از کفّار تقیه کنید و خداوند شما را از [نافرمانی] خود بر حذر می‌دارد و بازگشت [شما] به سوی خداست.,اهل ایمان مؤمنان کافر دوست سرپرست برگزینند کس نزد خدا ارزش مگر آن‌که کفار تقیه خداوند نافرمانی حذر داشت بازگشت خداست 
