sureh,ayeh,matn,processed matn
2,22,آن [خداوندی] که زمین را برای شما فرشی [گسترده] و آسمان را بنایی [افراشته] قرار داد و از آسمان، آبی فروفرستاد و به وسیله‌ی آن از میوه‌ها، روزی برای شما بیرون آورد، پس برای خداوند شریک و همتایی قرار ندهید با آن که خودتان می‌دانید [که هیچ یک از آنها، نه شما را آفریده‌اند و نه روزی می‌دهند].,خداوندی زمین فرشی گسترده آسمان بنایی افراشته قرار آسمان آبی فروفرستاد وسیله میوه روزید خداوند شریک همتایی قرار داد آن‌که خودتان دانست هیچ‌یک آفرید روزید 
2,29,اوست آن کسی که آنچه در زمین است، همه را برای شما آفرید، سپس به آفرینش آسمان پرداخت و آنها را به صورت هفت آسمان، استوار نمود و او بر هر چیزی آگاه است.,اوست زمین آفرید آفرینش آسمان پرداخت صورت هفت‌آسمان استوار نمود آگاه 
2,107,آیا ندانستی که حکومت آسمان‌ها و زمین تنها از آن خداست؟ و جز خدا برای شما هیچ یاور و سرپرستی نیست.,دانست حکومت آسمان زمین خداست؟ خدا یاور سرپرستی 
2,117,پدیدآورنده‌ی آسمان‌ها و زمین اوست، و هنگامی که فرمان [آفرینشِ] چیزی را صادر کند، فقط می‌گوید: «باش!» پس آن [چیز، بی‌درنگ] موجود می‌شود.,پدیدآورنده آسمان زمین اوست هنگامی‌که فرمان آفرینش صادر باش بی‌درنگ موجود 
2,164,در آفرینش آسمان‌ها و زمین و آمد و شدِ شب و روز و کشتی‌هایی که در دریا در حرکتند تا به مردم سود برسانند و آبی که خداوند از آسمان نازل کرده و با آن زمین مرده را زنده نموده و انواع جنبندگان را در آن گسترده و [همچنین] در تغییر مسیر بادها و ابرهایی که میان آسمان و زمین تحت فرمانند، برای مردمی که می‌اندیشند، نشانه‌هایی گویاست.,آفرینش آسمان زمین شب روز کشتی دریا حرکتند مردم سود رساند آبی خداوند آسمان نازل زمین مرده زنده نموده انواع جنبندگان گسترده مسیر باد ابر آسمان زمین فرمانند مردمی اندیشید نشانه گویاست 
2,255,اللّه که جز او معبودی نیست، زنده و پاینده است. نه خواب سبک او را فرامی‌گیرد و نه خواب سنگین. [و لحظه‌ای از تدبیر جهان هستی، غافل نمی‌ماند.] آنچه در آسمان‌ها و آنچه در زمین است، از آنِ اوست. کیست آن که جز به اذن او در پیشگاهش شفاعت کند؟ گذشته و آینده‌ی همگان را می‌داند. و کسی به چیزی از علم او احاطه پیدا نمی‌کند مگر به مقداری که او بخواهد. اَریکه‌ی [حکومت] او آسمان‌ها و زمین را فراگرفته و حفظ و نگاهداشت آنها بر وی دشوار نیست. و او والا و بزرگ است.,الله معبود زنده پاینده خواب سبک فرامی‌گیرد خواب سنگین لحظه تدبیر جهان هستی غافل ماند آسمان زمین اوست کیست آن‌که اذن پیشگاه شفاعت کند؟ گذشته آینده همگان دانست علم احاطه کرد مگر مقداری خواست اریکه حکومت آسمان زمین فراگرفته حفظ نگاهداشت دشوار والا 
3,5,هیچ چیز، نه در زمین و نه در آسمان، بر خداوند پوشیده نمی‌ماند.,هیچ‌چیز زمین آسمان خداوند پوشیده ماند 
3,83,پس آیا آنها جز دین خدا [دینی] می‌جویند؟ در حالی که هر که در آسمان‌ها و زمین است، خواه ناخواه، فقط تسلیم اوست و به سوی او بازگردانده می‌شوند.,دین خدا دینی می‌جویند؟ آسمان زمین خواه ناخواه تسلیم اوست بازگردانده 
3,109,و [چگونه ممکن است خدا ستم کند؟! در حالی که] آنچه در آسمان‌ها و آنچه در زمین است، از آنِ خداست و بازگشت همه‌ی امور تنها به سوی خداست.,خدا ستم کند؟ آسمان زمین خداست بازگشت همه امور خداست 
3,189,و فرمانروایی آسمان‌ها و زمین از آن خداست. و خداوند بر هر کاری تواناست.,فرمانروایی آسمان زمین خداست خداوند کاشت تواناست 
4,126,و آنچه در آسمان‌ها و آنچه در زمین است، فقط از آن خداوند است. و خداوند همواره بر هر چیز احاطه دارد.,آسمان زمین خداوند خداوند احاطه 
4,131,و آنچه در آسمان‌ها و آنچه در زمین است، از آن خداست و ما کسانی را که پیش از شما کتاب آسمانی به آنها داده شده بود، و نیز شما را سفارش کردیم که از [نافرمانی] خدا بپرهیزید و اگر کافر شوید، [زیانی به او نمی‌رسانید، زیرا] آنچه در آسمان‌ها و آنچه در زمین است، از آن خداست. و خداوند همواره بی‌نیاز و شایسته ستایش است.,آسمان زمین خداست کتاب آسمانی داده‌شده سفارش کرد نافرمانی خدا پرهیخت کافر شد زیانی رساند آسمان زمین خداست خداوند بی‌نیاز شایسته ستایش 
4,132,و آنچه در آسمان‌ها و زمین است، از آنِ خداست و برای کارسازیِ [امور جهان،] خداوند کافی است.,آسمان زمین خداست کارسازی امور جهان خداوند 
5,17,کسانی که گفتند: «خدا همان مسیح پسر مریم است.» [اینان] به یقین کافر شدند. بگو: «اگر خدا بخواهد مسیح پسر مریم و مادرش و همه‌ی کسانی را که روی زمین هستند، هلاک کند، چه کسی می‌تواند [از این کار] جلوگیری کند؟! [آری،] حکومت آسمان‌ها و زمین و آنچه میان آن دو قرار دارد، از آن خداست. هر چه بخواهد، می‌آفریند، و او بر هر چیز تواناست.»,گفت خدا مسیح پسر مریم اینان یقین کافر بگو خدا خواست مسیح پسر مریم مادرش همه زمین هلاک کار جلوگیری کند؟ آری حکومت آسمان زمین قرار خداست خواست آفرید تواناست 
