sureh,ayeh,matn,processed matn
2,99,همانا آیات روشنی به سوی تو فرستادیم و جز فاسقان كسی به آنها كفر نمی‌ورزد.,همانا آیات روشنی فرستاد فاسق کفر ورزید 
3,4,پیش از این برای هدایت مردم، [تورات و انجیل] و اینک [قرآن را، که کتابِ] فرقان [و جداکننده‌ی حقّ از باطل است،] نازل کرد. بی‌گمان کسانی که به آیات الهی کفر ورزند، عذاب شدیدی خواهند داشت و خداوند شکست‌ناپذیرِ صاحبِ انتقام است.,هدایت مردم تورات انجیل اینک قرآن کتاب فرقان جداکننده حق باطل نازل بی‌گمان آیات الهی کفر ورزید عذاب شدید خواست خداوند شکست‌ناپذیر صاحب انتقام 
3,10,اموال و فرزندان کسانی که کفر ورزیدند، در برابر [عذاب] خدا [در قیامت] هیچ به کارشان نمی‌آید و آنان خود، هیزم دوزخند.,اموال فرزندان کفر ورزید عذاب خدا قیامت کارشان آمد هیزم دوزخند 
3,21,به راستی کسانی که به آیات خداوند کفر می‌ورزند و پیامبران را به ناحقّ می‌کشند و مردمی را که فرمان به عدالت می‌دهند، به قتل می‌رسانند، پس آنان را به عذابی دردناک بشارت ده!,راستی آیات خداوند کفر ورزید پیامبر ناحق کشت مردمی فرمان عدالت قتل رساند عذاب دردناک بشارت ده 
3,70,ای اهل کتاب! چرا به آیات خداوند [و نشانه‌های نبوّت رسول خدا] کفر می‌ورزید؟ در حالی که خود [به درستیِ آن] گواهید.,ای اهل کتاب آیات خداوند نشانه نبوت رسول خدا کفر می‌ورزید؟ درستی گواهید 
3,91,کسانی که کفر ورزیدند و در حال کفر مردند، اگر چه زمین را پر از طلا کرده، به عنوان فدیه و بازخرید [از عذاب] بدهند، هرگز از هیچ یک از آنان پذیرفته نمی‌شود. برای آنان، مجازاتِ دردناکی است و هیچ یاوری ندارند.,کفر ورزید کفر مرد زمین طلا عنوان فدیه بازخرید عذاب داد هرگز هیچ‌یک پذیرفته مجازات دردناکی یاوری 
3,98,بگو: «ای اهل کتاب! چرا به آیات خداوند کفر می‌ورزید؟ با آن که خداوند بر اعمال شما گواه است.»,بگو اهل کتاب آیات خداوند کفر می‌ورزید؟ آن‌که خداوند اعمال گواه 
3,101,و چگونه شما کفر می‌ورزید، در حالی که آیات خدا بر شما تلاوت می‌شود و پیامبر او در میان شماست؟ و هر کس به [دین و کتاب] خدا تمسُّک جوید، پس قطعاَ به راه راست هدایت شده است.,کفر ورزید آیات خدا تلاوت پیامبر شماست؟ کس دین کتاب خدا تمسک جست قطعا راست هدایت‌شده 
3,149,ای کسانی که ایمان آورده‌اید! اگر از کسانی که کفر ورزیدند اطاعت کنید، شما را به آیین نیاکانتان برمی‌گردانند، پس زیانکار خواهید شد.,ای ایمان آورد کفر ورزید اطاعت آیین نیاکان برمی‌گردانند زیانکار خواست 
3,180,و کسانی که نسبت به [انفاق] آنچه خداوند از فضلش به آنان داده، بخل می‌ورزند، گمان نکنند که [این بخل] به سود آنهاست، بلکه به زیان آنهاست. به زودی در روز قیامت، آنچه نسبت به آن بخل ورزیدند، [همانند] طوقی بر گردنشان آویخته می‌شود. و میراث آسمان‌ها و زمین از آن خداست. و خداوند به آنچه انجام می‌دهید، آگاه است.,انفاق خداوند فضل بخل ورزید گمان کرد بخل سود آنهاست زیان آنهاست زودی روز قیامت بخل ورزید همانند طوقی گردن آویخته میراث آسمان زمین خداست خداوند انجام داد آگاه 
