sureh,ayeh,matn,processed matn
2,87,و به موسی کتاب [تورات] دادیم و از پس او پیامبرانی پی در پی فرستادیم و به عیسی‌بن‌مریم [معجزات و] دلایل روشن بخشیدیم و او را با روح‌القدس، تأیید و یاری نمودیم. پس چرا هرگاه پیامبری چیزی بر خلاف هوای نفس شما آورد، در برابر او تکبّر ورزیدید، [و به جای ایمان آوردنِ به او] جمعی را تکذیب کردید و جمعی را به قتل رساندید؟!,موسی کتاب تورات داد پیامبرانی فرستاد عیسی‌بن‌مریم معجزات دلایل روشن بخشید روح‌القدس تأیید یاری نمود هرگاه پیامبری خلاف هوای نفس تکبر ورزید ایمان آوردن تکذیب کرد قتل رساندید؟ 
4,164,و پیامبرانی [فرستادیم] كه پیش از این داستان آنان را برایت بازگفته‌ایم و پیامبرانی كه ماجرای آنان را برای تو نگفته‌ایم. و خداوند با موسی سخن گفت، سخن گفتنی ویژه.,پیامبرانی فرستاد داستان برایت بازگفته‌ایم پیامبرانی ماجرا گفت خداوند موسی سخن سخن گفتنی 
5,80,بسیاری از آنان را می‌بینی که با کافران دوستی می‌ورزند، [و آنان را سرپرست خود می‌گیرند.] به راستی زشت است آنچه خود برای خویش پیش فرستادند که [سبب شد] خداوند بر آنان خشم گرفت. و آنان در عذاب، جاوِدانند.,دید کافر دوستی ورزید سرپرست گرفت راستی زشت فرستاد خداوند خشم عذاب جاودانند 
6,6,آیا ندیدند که چه بسیار امت‌های پیش از آنان را هلاک کردیم؟ با آن که در زمین به آنان جایگاه و توانی داده بودیم که به شما نداده‌ایم؟ و [باران و برکت] آسمان را پی در پی برایشان فرستادیم و نهرهای آب از زیر پاهایشان جاری ساختیم، پس آنان را به کیفر گناهانشان هلاک کردیم و نسل دیگری پس از آنان پدید آوردیم.,دید امت هلاک کردیم؟ آن‌که زمین جایگاه توانی بود نداده‌ایم؟ باران برکت آسمان برایشان فرستاد نهر آب پا ساخت کیفر گناهانشان هلاک کرد نسل پدید آورد 
6,42,و به سوی امّت‌های پیش از تو [نیز پیامبرانی] فرستادیم، [و چون مخالفت کردند،] آنان را به تنگدستی و بیماری گرفتار کردیم. باشد که تضرّع کنند.,امت پیامبرانی فرستاد مخالفت تنگدستی بیماری گرفتار کرد تضرع 
7,6,به طور قطع از کسانی که پیامبران را به سوی آنها فرستادیم، سؤال خواهیم کرد و از پیامبران [نیز] سؤال می‌کنیم.,قطع پیامبر فرستاد سؤال خواست پیامبر سؤال 
7,160,و آنها را به دوازده گروه که هر یک شاخه‌ای [از دودمان یعقوب] بودند، تقسیم کردیم. و هنگامی که موسی تقاضای آب [برای قوم تشنه‌کامش در بیابان] کرد، به او وحی فرستادیم که عصای خود را بر سنگ بزن! ناگهان دوازده چشمه از آن بیرون ریخت؛ آن چنان که هر گروه، چشمه خود را می‌شناختند. و ابر را بر سر آنها سایبان ساختیم و بر آنها مَنّ و سَلوی فرستادیم [و به آنان گفتیم:] از روزی‌های پاکیزه که به شما داده‌ایم، بخورید [و سپاس خدا را به جا آورید؛ ولی آنها نافرمانی و ستم کردند]؛ اما به ما ستم نکردند، به خودشان ستم نمودند.,دوازده گروه شاخه دودمان یعقوب تقسیم کرد هنگامی‌که موسی تقاضای آب قوم تشنه‌کام بیابان وحی فرستاد عصا سنگ بزن ناگهان دوازده چشمه ریخت؛ آن‌چنان گروه چشمه شناخت ابر سر سایبان ساخت سلوی فرستاد گفت روزی‌های پاکیزه داد خورد سپاس خدا آورید؛ نافرمانی ستم کردند؛ ستم کرد خودشان ستم نمود 
7,162,اما کسانی از آنها که ظلم و ستم [بر خویشتن] کردند، این سخن [و آن برنامه‌ها] را دگرگون ساختند و غیر از آنچه به آنها گفته شده بود، انجام دادند؛ لذا به خاطر ستمی که روا داشتند، بلایی از آسمان بر آنها فرستادیم [و مجازاتشان کردیم].,ظلم ستم خویشتن سخن برنامه دگرگون ساخت گفته‌شده انجام دادند؛ خاطر ستم روا بلایی آسمان فرستاد مجازات کرد 
10,74,آنگاه پیامبرانی را پس از نوح به سوی قومشان فرستادیم، پس آنان معجزات و دلایل روشن را برای مردم آوردند؛ ولی مردم بر آن نبودند که به آنچه قبلاً تکذیبش کرده بودند، ایمان بیاورند. ما این‌گونه بر دل‌های متجاوزان مهر می‌زنیم.,آنگاه پیامبرانی نوح قوم فرستاد معجزات دلایل روشن مردم آوردند؛ مردم بود قبلا تکذیب ایمان بیاورند این‌گونه دل متجاوز مهر زد 
11,25,و ما نوح را به سوی قومش فرستادیم، [او به مردم گفت:] «من برای شما هشداردهنده‌ی روشنی هستم.,نوح قومش فرستاد مردم هشداردهنده روشنی  
11,52,ای قوم! از پروردگارتان طلب آمرزش کنید، سپس به سوی او بازگردید و توبه نمایید تا او از آسمان پی در پی بر شما باران بفرستد، و نیرویی بر نیروی شما بیافزاید، و به خاطر گناه، روی برنتابید.»,ای قوم پروردگار طلب آمرزش بازگشت توبه نمایید آسمان باران فرستاد نیرویی نیروی بیافزاید خاطر گناه برنتابید 
