sureh,ayeh,matn,processed matn
2,156,[صابران] کسانی هستند که هرگاه مصیبتی به آنها رسد، می‌گویند: «ما از آنِ خدا هستیم و به سوی او باز می‌گردیم.»,صابر هرگاه مصیبتی رسید خدا گشت 
5,33,کیفر آنها که با خدا و پیامبرش به جنگ برمی‌خیزند و برای فساد در روی زمین می‌کوشند، جز این نیست که کشته شوند یا به دار آویخته گردند، یا دست راست و پای چپ آنها بریده شود، یا از سرزمین خود تبعید گردند. این رسوایی آنها در دنیاست. و در آخرت مجازات بزرگی دارند.,کیفر خدا پیامبر جنگ برمی‌خیزند فساد زمین کوشید کشته آویخته گشت دست راست پای چپ بریده سرزمین تبعید گشت رسوایی دنیاست آخرت مجازات بزرگی 
7,118,[در این هنگام] حق آشکار گردید، و آنچه آنها ساخته بودند، باطل شد.,حق آشکار گشت ساخته باطل 
7,119,در آنجا شکست خوردند و خوار وکوچک گشتند.,شکست خورد خوار وکوچک گشت 
9,125,و امّا آنان که در دل‌هایشان بیماری است، [آیات قرآن،] پلیدی بر پلیدی آنان می‌افزاید و در حال کفر می‌میرند.,دل بیماری آیات قرآن پلیدی پلیدی افزود کفر مرد 
12,12,«فردا او را با ما بفرست تا [در صحرا] بگردد و بازی کند. و ما نگهداران [خوبی] برای او خواهیم بود.»,فردا بفرست صحرا گشت بازی نگهدار خواست 
23,48,پس آن دو را تکذیب کردند، و از هلاک‌شدگان گشتند.,تکذیب هلاک‌شدگان گشت 
27,69,بگو: «در زمین بگردید، پس بنگرید که فرجام گنه‌پیشگان چگونه بوده است؟»,بگو زمین گشت نگریست فرجام گنه‌پیشگان است؟ 
29,20,[ای پیامبر!] بگو: «در زمین بگردید، پس بنگرید که [خداوند] چگونه آفرینش را آغاز کرده است؟ سپس خدا [به همین گونه] جهان آخرت را پدید می‌آورد. همانا خداوند بر هر کاری تواناست.,ای پیامبر بگو زمین گشت نگریست خداوند آفرینش آغاز است؟ خدا جهان آخرت پدید آورد همانا خداوند کاشت تواناست 
30,42,بگو: «در زمین بگردید، پس بنگرید عاقبت کسانی که پیش از شما [زندگی می‌کردند و] بیشترشان مشرک بودند، چگونه بود؟»,بگو زمین گشت نگریست عاقبت زندگی بیشتر مشرک بود؟ 
43,14,و ما حتماً به سوی پروردگارمان بازخواهیم گشت.»,حتما پروردگار بازخواه گشت 
43,60,و اگر می‌خواستیم به جای شما در زمین فرشتگانی می‌گماشتیم که جانشین [شما] گردند.,خواست زمین فرشتگانی گماشت جانشین گشت 
51,9,هر که [از حقّ] منصرف گشت، به انحراف کشیده خواهد شد.,حق منصرف گشت انحراف کشیده خواست 
52,10,و کوه‌ها از جا کنده شده، [چون گرد و غبار] به شتاب روان گردند.,کوه کنده گرد غبار شتاب روان گشت 
53,17,دیده [پیامبر از حقیقت] منحرف نگشت و [از دیدن حقیقت] تجاوز نکرد.,دیده پیامبر حقیقت منحرف گشت دیدن حقیقت تجاوز کرد 
56,17,بر گِردشان پسرانی همیشه نوجوان می‌گردند.,گرد پسرانی نوجوان گشت 
57,16,آیا برای کسانی که ایمان آورده‌اند، زمان آن نرسیده که دل‌هایشان برای یاد خدا و آنچه از حقّ نازل شده، نرم و فروتن گردد؟ و مانند کسانی نباشند که پیش از این، کتاب آسمانی به آنان داده شد، پس زمان طولانی بر آنان گذشت و دل‌هایشان سخت گردید و بسیارشان فاسق گشتند.,ایمان آورد زمان نرسیده دل یاد خدا حق نازل نرم فروتن گردد؟ باشید کتاب آسمانی زمان طولانی گذشت دل سخت گشت بسیار فاسق گشت 
69,16,و آسمان می‌شکافد و در آن روز از متلاشی می‌گردد.,آسمان شکافت روز متلاشی گشت 
71,25,آنان به سبب گناهانشان غرق گشتند و بی‌درنگ در آتشی [سوزان در برزخ] داخل شدند، پس برای خود، جز خدا یاوری نیافتند.,گناهانشان غرق گشت بی‌درنگ آتشی سوزان برزخ داخل خدا یاوری یافت 
74,5,و از پلیدی دور شو!,پلیدی شو 
76,19,و بر گردشان پسرانی همیشه نوجوان، [به خدمت] می‌گردند، هرگاه آنان را ببینی، می‌پنداری مرواریدهایی غلطان و پراکنده‌اند.,گرد پسرانی نوجوان خدمت گشت هرگاه دید پندارید مروارید غلطان پراکند 
78,20,و کوه‌ها روان شوند و چون سراب گردند.,کوه روان سراب گشت 
84,15,چرا! [باز خواهد گشت.] پروردگارش همواره به او بیناست.,خواست گشت پروردگار بیناس 
91,8,پس پلیدی‌ها و پاکی‌هایش را به او الهام کرد.,پلیدی پاکی الهام 
91,10,و بی‌شک محروم گشت آن که آن را به پلیدی آلود.,بی‌شک محروم گشت آن‌که پلیدی آلود 
