sureh,ayeh,matn,processed matn
2,5,تنها آنان از جانب پروردگارشان بر هدایتند و آنان همان رستگاران هستند.,جانب پروردگار هدایتند رستگار 
2,131,هنگامی که پروردگار ابراهیم به او گفت: «تسلیم شو!» [او فرمان پروردگار را از جان و دل پذیرفت و] گفت: «در برابر پروردگار جهانیان تسلیم شدم.»,هنگامی‌که پروردگار ابراهیم تسلیم شو فرمان پروردگار جان دل پذیرفت پروردگار جهانیان تسلیم شد 
2,147,حقّ، [آن چیزی است که] از سوی پروردگار توست، پس هرگز از تردیدکنندگان مباش.,حق پروردگار توس هرگز تردیدکنندگان مبا 
3,51,به راستی که خداوند، پروردگار من و پروردگار شماست، پس او را بپرستید که این راه مستقیم است.»,راستی خداوند پروردگار پروردگار شماست پرستید مستقیم 
6,30,و اگر ببینی آن‌گاه که در برابر پروردگارشان بازداشته شده‌اند، [خدا] می‌فرماید: «آیا این [رستاخیز،] حقّ نیست؟» می‌گویند: «آری! به پروردگارمان سوگند [که حقّ است].» او می‌فرماید: «پس به کیفر کفرورزی‌هایتان، عذاب را بچشید.»,دید آن‌گاه پروردگار بازداشته شد خدا فرمود رستاخیز حق نیست؟ آری پروردگار سوگند حق فرمود کیفر کفرورزی عذاب چشید 
6,77,پس چون ماه را در حال طلوع و درخشش دید، گفت: «این پروردگار من است!» پس چون غروب کرد، گفت: «اگر پروردگارم مرا هدایت نکرده بود، قطعاً از گروه گمراهان بودم.»,ماه طلوع درخشش دید پروردگار غروب پروردگار مرا هدایت نکرده قطعا گروه گمراه بود 
6,115,و کلام پروردگارت، در صداقت و عدالت به حدّ کمال و تمام رسید. هیچ تغییر دهنده‌ای برای کلمات او نیست. و او شنوای داناست.,کلام پروردگار صداقت عدالت کمال دهنده کلمات شنوا داناست 
6,126,و این راه پروردگار توست که مستقیم است. قطعاً ما آیات خود را برای قوم و گروهی که پند می‌پذیرند، به تفصیل بیان کرده‌ایم.,پروردگار توس مستقیم قطعا آیات قوم پند پذیرفت تفصیل کرد 
6,147,اگر تو را تکذیب کنند [و این حقایق را نپذیرند]، به آنها بگو: «پروردگار شما رحمت وسیعی دارد؛ اما در عین حال، مجازات او از مجرمان دفع‌شدنی نیست.»,تکذیب حقایق پذیرفت بگو پروردگار رحمت وسیع دارد؛ مجازات مجر دفع‌شدنی 
7,125,[ساحران] گفتند: «[مهم نیست!] ما به سوی پروردگارمان بازمی‌گردیم.,ساحر گفت پروردگار بازمی‌گردیم 
7,172,و [به یاد آور] زمانی که پروردگارت، از پشت بنی‌آدم، فرزندان و ذرّیه آنان را برگرفت و آنان را گواه بر خودشان ساخت [و فرمود:] «آیا من پروردگار شما نیستم؟» گفتند: «آری! ما گواهی دادیم [که تو پروردگار مایی]!» [این اقرار گرفتن برای آن بود] تا در روز قیامت نگویید: «ما از این، غافل بودیم.»,یاد آور زمانی پروردگار بنی‌آدم فرزندان ذریه برگرفت گواه خودشان ساخت فرمود پروردگار نیستم؟ گفت آری گواهی داد پروردگار مایی اقرار گرفتن روز قیامت گفت غافل بود 
7,206,همانا کسانی که مقرّبان درگاه پروردگارت هستند، از پرستش او سر باز نمی‌زنند، او را تسبیح می‌گویند و برای او سجده می‌کنند.,همانا مقرب درگاه پروردگار پرستش سر زد تسبیح سجده 
10,32,پس این چنین خداوند، به حقّ، پروردگار شماست. و پس از حقّ، جز گمراهی چیست؟ پس چگونه [از حقّ] بازگردانده می‌شوید؟!,این‌چنین خداوند حق پروردگار شماست حق گمراهی چیست؟ حق بازگردانده می‌شوید؟ 
11,57,پس اگر شما روی برگردانید، به راستی که من آنچه را به خاطر آن، به سوی شما فرستاده شدم، به شما رسانده‌ام. و پروردگارم گروه دیگری را جانشین شما خواهد کرد، و شما هیچ ضرری به او نمی‌رسانید. همانا پروردگارم بر هر چیزی نگهبان است.»,برگردانید راستی خاطر فرستاده شد رساند پروردگار گروه جانشین خواست ضرری رساند همانا پروردگار نگهبان 
11,73,[فرشتگان] گفتند: «آیا از کار خدا تعجّب می‌کنی؟ رحمت و برکات الهی بر شما خاندان [رسالت] باد! همانا او [پروردگار] ستوده و بزرگوار است.»,فرشتگ گفت کار خدا تعجب می‌کنی؟ رحمت برکات الهی خاندان رسالت باد همانا پروردگار ستوده بزرگوار 
11,90,[پس بیایید] و از پروردگارتان آمرزش بطلبید و به سوی او بازگردید. همانا پروردگار من، مهربان و دوستدار [توبه‌کنندگان] است.»,بیایید پروردگار آمرزش طلبید بازگشت همانا پروردگار مهربان دوستدار توبه‌کنندگان 
11,92,[شعیب] گفت: «ای قوم من! آیا قبیله‌ی من نزد شما از خداوند عزیزتر است [که] شما [فرمان] او را پشت سر انداخته‌اید، همانا پروردگار من به آنچه می‌کنید، احاطه دارد.,شعیب ای قوم قبیله نزد خداوند عزیز فرمان سر انداخت همانا پروردگار کرد احاطه 
11,119,مگر کسی که پروردگارت به او رحم کند، و برای همین [رحمت،] مردم را آفرید. و فرمان پروردگارت صادر شده که دوزخ را از جنّ و انس پر خواهد کرد.,مگر پروردگار رحم رحمت مردم آفرید فرمان پروردگار صادر دوزخ جن انس خواست 
12,6,و پروردگارت، این‌گونه تو را برمی‌گزیند، و از [دانشِ] تعبیر خواب به تو می‌آموزد و نعمتش را بر تو و بر خاندان یعقوب تمام می‌کند، چنان که پیش از این بر پدرانت ابراهیم و اسحاق تمام کرد. همانا پروردگارت دانای حکیم است.»,پروردگار این‌گونه برمی‌گزیند دانش تعبیر خواب آموخت نعمت خاندان یعقوب چنان‌که پدران ابراهیم اسحاق همانا پروردگار دانا حکیم 
12,34,پروردگارش [درخواست] او را اجابت کرد و نیرنگ زنان را از او گرداند، همانا او شنوای داناست.,پروردگار درخواست اجابت نیرنگ زنان گرداند همانا شنوا داناست 
13,19,پس آیا کسی که می‌داند آنچه از جانب پروردگارت به سوی تو نازل شده حق است، مانند کسی است که نابیناست؟ همانا تنها صاحبان خرد پند می‌گیرند.,دانست جانب پروردگار نازل حق نابیناست؟ همانا صاحبان خرد پند گرفت 
14,7,و [نیز به یادآور] هنگامی که پروردگارتان اعلام فرمود: «همانا اگر شکر کنید، قطعاً [نعمتِ‌] شما را می‌افزایم، و اگر ناسپاسی کنید، البته عذاب من سخت است.»,یادآور هنگامی‌که پروردگار اعلام فرمود همانا شکر قطعا نعمت افزود ناسپاسی عذاب سخت 
15,25,و همانا پروردگار توست که همه‌ی آنان را محشور خواهد کرد، زیرا که او حکیم و علیم است.,همانا پروردگار توس همه محشور خواست حکیم علیم 
16,7,و چهارپایان، بارهای سنگین شما را به شهری می‌برند که جز به رنجِ تن نمی‌توانستید به آن برسید. همانا پروردگار شما رئوف و مهربان است.,چهارپایان بار سنگین شهری برد رنج تن توانست رسید همانا پروردگار رئوف مهربان 
16,50,و از پروردگارشان که حاکم بر آنهاست، می‌ترسند و آنچه را که به آنان فرمان داده شده، انجام می‌دهند.,پروردگار حاکم آنهاست ترسید فرمان داده‌شده انجام 
16,99,البته شیطان برکسانی که ایمان آورده و بر پروردگارشان توکل می‌کنند، تسلطی ندارد.,شیطان برکسانی ایمان آورده پروردگار توکل تسلط 
