sureh,ayeh,matn,processed matn
2,10,در دل‌های آنان یک نوع بیماری است؛ خداوند بر بیماری آنان افزوده؛ و به خاطر دروغ‌هایی که می‌گفتند، عذاب دردناکی در انتظار آنهاست.,دل بیماری است؛ خداوند بیماری افزوده؛ خاطر دروغ گفت عذاب دردناکی انتظار آنهاست 
3,94,پس آنها که بعد از این [علم و آگاهی]، بر خدا دروغ بندند، آنان خود ستمکارند.,علم آگاهی خدا دروغ بست ستمکارند 
4,50,بنگر که چگونه بر خدا دروغ می‌بندند! و همین گناه آشکار برای [مجازات] آنان بس است.,بنگر خدا دروغ بست گناه آشکار مجازات بس 
6,21,و کیست ستمکارتر از آن کس که به خداوند دروغ بندد، یا آیات الهی را تکذیب کند؟ همانا ستمگران رستگار نمی‌شوند.,کیست ستمکار کس خداوند دروغ بست آیات الهی تکذیب کند؟ همانا ستمگر رستگار شد 
6,24,بنگر که چگونه علیه خود دروغ گفتند و آنچه به دروغ و افترا به خدا نسبت می‌دادند، از دستشان رفت.,بنگر دروغ گفت دروغ افترا خدا داد دستشان 
6,112,ما این‌گونه برای هر پیامبری، دشمنی از شیطان‌های انس و جنّ قرار دادیم، که برخی از آنان حرف‌های دلپسند و فریبنده را به برخی دیگر مرموزانه القا می‌کنند. البتّه اگر پروردگارت می‌خواست، چنین نمی‌کردند. [ولی سنّت الهی بر آزادی انسان‌هاست،] پس آنان را و آنچه به دروغ می‌سازند، به خودشان واگذار.,این‌گونه پیامبری دشمنی شیطان انس جن قرار داد حرف دلپسند فریبنده مرموزانه القا پروردگار خواست کرد سنت الهی آزادی انسان‌هاست دروغ ساخت خودشان واگذار 
6,138,و مشرکان گفتند: «اینها، دام‌ها و کشت‌هایی ممنوع است. کسی نخورد مگر آن [خادمان بتکده‌ها] که ما بخواهیم. و [اینها] چهارپایانی است که [سوار شدن بر] پشت آنها حرام است.» و چهارپایانی که نام خدا را بر آن نمی‌ََبرند، [این احکام را] به دروغ به خدا نسبت می‌دادند. خداوند به زودی آنان را به کیفر آنچه به او افترا می‌بستند، جزا خواهد داد.,مشرک گفت اینها دام کشت ممنوع خورد مگر خاد بتکده خواست اینها چهارپایان سوار حرام چهارپایان نام خدا برد احکام دروغ خدا داد خداوند زودی کیفر افترا بست جزا خواست 
6,144,و از شتر دو زوج و از گاو هم دو زوج [برای شما آفرید]؛ بگو: «کدام یک از اینها را خدا حرام کرده است؟ نرها را یا ماده‌ها را؟ یا آنچه را رحم ماده‌ها در برگرفته است؟ آیا شما گواه [این تحریم] بودید، هنگامی که خدا به این موضوع توصیه کرد؟ بنابراین چه کسی ستمکارتر است از آنها که بر خدا دروغ می‌بندند، تا مردم را از روی جهل گمراه سازند. خداوند هیچ‌گاه ستمگران را هدایت نخواهد کرد!»,شتر زوج گاو زوج آفرید؛ بگو کدام‌یک اینها خدا حرام است؟ نر ماده را؟ رحم ماده برگرفته است؟ گواه تحریم بود هنگامی‌که خدا موضوع توصیه کرد؟ ستمکار خدا دروغ بست مردم جهل گمراه ساخت خداوند هیچ‌گاه ستمگر هدایت خواست 
6,148,به زودی مشرکان [برای تبرئه خویش،] می‌گویند: «اگر خدا می‌خواست، نه ما مشرک می‌شدیم و نه پدران ما. و نه چیزی را تحریم می‌کردیم.» کسانی که پیش از آنها بودند نیز همین گونه دروغ می‌گفتند. و سرانجام [طعم] کیفر ما را چشیدند. بگو: «آیا دلیل قاطعی [بر این موضوع] دارید؟ پس به ما ارائه دهید. شما فقط از پندارهای بی‌اساس پیروی می‌کنید و تخمین‌های نابجا می‌زنید.»,زودی مشرک تبرئه خدا خواست مشرک شد پدران تحریم کرد دروغ گفت سرانجام طعم کیفر چشید بگو دلیل قاطع موضوع دارید؟ ارائه داد پندار بی‌اساس پیروی کرد تخمین نابجا زد 
6,150,بگو: «گواهان خود را که گواهی می‌دهند خداوند اینها را حرام کرده است، بیاورید.» اگر آنها [به دروغ] گواهی دهند، تو با آنها [هم‌صدا نشو و] گواهی مده. و از هوا و هوس کسانی که آیات ما را تکذیب کردند و کسانی که به آخرت ایمان ندارند و برای خدا شریک قائلند، پیروی مکن.,بگو گواه گواهی خداوند اینها حرام بیاورید دروغ گواهی هم‌صدا نشو گواهی مده هوا هوس آیات تکذیب آخرت ایمان خدا شریک قائلند پیروی مکن 
7,37,چه کسی ستمکارتر است از آنها که بر خدا دروغ می‌بندند یا آیات او را تکذیب می‌نمایند؟ آنها نصیبشان را از آنچه مقدر شده [از نعمت‌ها و مواهب این جهان،] می‌برند، تا زمانی که فرستادگان ما [فرشتگان قبض ارواح]، به سراغ آنها بروند و جانشان را بگیرند، [فرشتگان] از آنها می‌پرسند: «کجا هستند معبودهایی که غیر از خداوند می‌خواندید؟ [چرا به یاری شما نمی‌آیند؟]» می‌گویند: «آنها گم شدند [و از ما دور گشتند].» و ضد خود گواهی می‌دهند که کافر بودند!,ستمکار خدا دروغ بست آیات تکذیب می‌نمایند؟ نصیب مقدر نعمت مواهب جهان برد زمانی فرستادگان فرشتگ قبض ارواح سراغ رفت جان گرفت فرشتگ پرسید کجا معبود خداوند می‌خواندید؟ یاری نمی‌آیند؟ گم گشت ضد گواهی کافر 
9,56,منافقان به خدا قسم می‌خورند که آنان از شمایند، در حالی که [دروغ می‌گویند و] از شما نیستند، بلکه آنان گروهی هستند که [از شما] می‌ترسند [یا میان دل و زبان و عملشان جدایی است].,منافق خدا قسم خورد شمایند دروغ ترسید دل زبان عمل جدایی 
9,77,سرانجام به دنبال آن که با خدا در آنچه پیمان بسته بودند، خلف وعده کردند و بدان سبب که دروغ می‌گفتند، [خداوند، روحِ] نفاق را تا روزی که به دیدار او رسند، در دل‌های آنان قرار داد.,سرانجام دنبال آن‌که خدا پیمان بسته خلف وعده بدان دروغ گفت خداوند روح نفاق روزید دیدار رسید دل قرار 
10,17,پس کیست ستمکارتر از کسی که بر خدا دروغ بندد؟ یا آیات او را دروغ بشمارد؟ قطعاً مجرمان، رستگار نمی‌شوند.,کیست ستمکار خدا دروغ بندد؟ آیات دروغ بشمارد؟ قطعا مجر رستگار شد 
10,30,آنجا هر کس به [جزای] آنچه از پیش فرستاده، مبتلا شود و به سوی سرپرست حقیقی خودشان [خداوند] برگردانده شوند. و آنچه به افترا و دروغ، خدا می‌پنداشتند، از پیش چشمشان محو گردد.,کس جزا فرستاده مبتلا سرپرست حقیقی خودشان خداوند برگردانده افترا دروغ خدا پنداشت چشمشان محو 
10,38,بلکه می‌گویند: «[محمّد] آن را به دروغ ساخته [و به خدا نسبت داده] است!» بگو: «اگر راست می‌گویید، پس سوره‌ای همانند آن بیاورید و هرکه را غیر از خدا می‌توانید، به یاری بخوانید؟»,محمد دروغ ساخته خدا بگو راست گفت سوره همانند بیاورید هرکه خدا توانست یاری بخوانید؟ 
10,39,بلکه چیزی را که به شناخت آن احاطه نداشتند، دروغ پنداشتند، در حالی که سرانجام و حقیقت و باطن آن، هنوز برایشان روشن نشده است.کسانی که پیش از آنان بودند نیز همین‌گونه تکذیب کردند. پس بنگر که سرانجام ستمگران چگونه است؟,شناخت احاطه داشت دروغ پنداشت سرانجام حقیقت باطن برایشان روشن نشده استکسانی همین‌گونه تکذیب بنگر سرانجام ستمگر است؟ 
10,59,بگو: «آیا دیدید هر رزقی که خداوند برای شما نازل کرده است، [از پیش خود] بعضی را حرام و بعضی را حلال قرار دادید؟» بگو: «آیا خداوند به شما اجازه داده، یا بر خداوند دروغ می‌بندید؟»,بگو دید رزق خداوند نازل حرام حلال قرار دادید؟ بگو خداوند اجازه خداوند دروغ می‌بندید؟ 
10,60,کسانی که به خدا دروغ می‌بندند، [درباره‌ی کیفرِ] روز قیامت چه گمانی دارند؟ همانا خداوند دارای بخشش و احسان بر مردم است؛ ولی بیشترشان سپاس‌گزاری نمی‌کنند.,خدا دروغ بست درباره کیفر روز قیامت گمانی دارند؟ همانا خداوند بخشش احسان مردم است؛ بیشتر سپاس‌گزار کرد 
10,69,بگو: «کسانی که بر خداوند دروغ می‌بندند، رستگار نمی‌شوند.»,بگو خداوند دروغ بست رستگار شد 
