sureh,ayeh,matn,processed matn
2,75,[پس ای مؤمنان!] آیا انتظار دارید [که یهودیانِ سرسخت،] به [دین] شما ایمان بیاورند؟ در حالی که عده‌ای از آنان، سخنان خدا را می‌شنیدند و پس از فهمیدنش‌، آن را تحریف می‌کردند با آن که [حقّ را] می‌دانستند؟!,پس مؤمنان انتظار داشت یهود سرسخت دین ایمان بیاورند؟ عده سخنان خدا شنید فهمیدن تحریف آن‌که حق می‌دانستند؟ 
2,98,هر كه دشمن خدا و فرشتگان و پیامبران او و جبرئیل و میكائیل باشد، [كافر است و بداند كه] خداوند دشمن كافران است.,دشمن خدا فرشتگ پیامبر جبرئیل میکائیل کافر دانست خداوند دشمن کافر 
2,100,و آیا چنین نبود كه هر بار یهود پیمانی [با خدا و پیامبر] بستند، جمعی از آنان، آن را دور افكندند؟ حقیقت این است كه بیشتر آنها ایمان ندارند.,یهود پیمانی خدا پیامبر بست افکندند؟ حقیقت ایمان 
2,138,[این است] رنگ‌آمیزی الهی! و کیست بهتر از خدا در نگارگری؟ و ما تنها او را عبادت می‌کنیم.,رنگ‌آمیزی الهی کیست خدا نگارگری؟ عبادت 
2,165,و بعضی از مردم کسانی هستند که معبودهایی غیر از خداوند برای خود برمی‌گزینند و آنها را همچون خدا، دوست دارند. امّا آنان که ایمان دارند، محبتشان به خدا [از محبت مشرکان به معبودهایشان] شدیدتر است و آنها که [به خود] ستم کردند، هنگامی که عذاب خدا را مشاهده کنند، خواهند دانست که تمام نیروها، تنها به دست خداست و خداوند، سخت‌کیفر است.,مردم معبود خداوند برمی‌گزینند خدا دوست ایمان محبت خدا محبت مشرک معبود شدید ستم هنگامی‌که عذاب خدا مشاهده خواست نیرو دست خداست خداوند سخت‌کیفر 
2,194,ماه حرام در برابر ماه حرام، و [اگر دشمنان احترام آن را شکستند، شما نیز حقّ دارید مقابله به مثل کنید. زیرا] تمام حرمت‌ها[ی شکسته شده، قابل] قصاص است و هر کس به شما حمله کرد، به مانند آن تجاوز، بر او حمله کنید و از خدا بپرهیزید [و زیاده‌روی ننمایید] و بدانید که خداوند با پرهیزکاران است.,ماه حرام ماه حرام دشمن احترام شکست حق داشت مقابله حرمت شکسته قصاص کس حمله تجاوز حمله خدا پرهیخت زیاده‌روی نمود دانست خداوند پرهیزکار 
2,203,و خدا را در روزهای معینی یاد کنید، پس هر کس شتاب کند [و اعمال مِنی را] در دو روز [انجام دهد،] گناهی بر او نیست و هر که تأخیر کند [و اعمال را در سه روز انجام دهد نیز،] گناهی بر او نیست. [البته این اختیار] برای کسی است که [از محرّماتِ احرام] پرهیز کرده باشد. و از خدا پروا کنید و بدانید شما به سوی او محشور خواهید شد.,خدا روزهای معینی یاد کس شتاب اعمال منی روز انجام گناهی تأخیر اعمال روز انجام گناهی اختیار محرمات احرام پرهیز خدا پروا دانست محشور خواست 
2,228,زنانِ طلاق داده شده، باید تا سه مرتبه عادت ماهانه دیدن انتظار بکشند [و عدِّه نگه دارند]، و اگر به خدا و روز رستاخیز ایمان دارند، برای آنها روا نیست که آنچه را خدا در رحم آنها آفریده است، کتمان کنند. و شوهرانشان اگر سر آشتی دارند، به بازآوردن آنها در این مدّت، [از دیگران] سزاوارترند. و برای زنان در برابر وظایفی که بر عهده دارند، حقوق شایسته‌ای مقرّر گردیده است و برای مردان نسبت به آنان، [وظایف و حقوقی] افزون‌تر است و خداوند توانا و حکیم است.,زنان طلاق داده‌شده مرتبه عادت ماهانه دیدن انتظار کشت عده نگه خدا روز رستاخیز ایمان روا خدا رحم آفریده کتمان شوهرانشان سر آشتی بازآوردن سزاوارترند زنان وظایف حقوق شایست مقرر گردیده مردان وظایف حقوقی افزون خداوند توانا حکیم 
2,253,ما بعضی از آن پیامبران را بر بعضی دیگر برتری دادیم. خداوند با برخی از آنان سخن گفت و درجات بعضی از آنان را بالا برد، و به عیسی‌بن‌مریم نشانه‌های روشن دادیم و او را با روح‌القدس تأیید نمودیم، و اگر خدا می‌خواست، [امّت این پیامبران] بعد از آنان به جنگ و ستیز با هم برنمی‌خاستند، با آن که نشانه‌های روشن برای آنها آمده بود؛ ولی با هم اختلاف کردند، پس برخی از آنان ایمان آورده و بعضی کافر شدند و اگر خدا می‌خواست [مؤمنان و کافران] با هم پیکار نمی‌کردند، ولی خداوند آنچه را اراده کند، انجام می‌دهد. [و اراده‌ی حکیمانه‌ی او بر آزاد گذاردن مردم است.],پیامبر برتری داد خداوند سخن درجات برد عیسی‌بن‌مریم نشانه روشن داد روح‌القدس تأیید نمود خدا خواست امت پیامبر جنگ ستیز برنمی‌خاستند آن‌که نشانه روشن بود؛ اختلاف ایمان آورده کافر خدا خواست مؤمنان کافر پیکار کرد خداوند اراده انجام اراده حکیمانه آزاد گذاردن مردم 
2,261,مَثَل کسانی که اموال خود را در راه خدا انفاق می‌کنند، همانند بذری است که هفت خوشه برویاند و در هر خوشه یکصد دانه باشد و خداوند آن را برای هر کس بخواهد دو یا چند برابر می‌کند و خدا وسعت‌بخش داناست.,اموال خدا انفاق همانند بذری هفت خوشه رویاند خوشه یکصد دانه خداوند کس خواست خدا وسعت‌بخش داناست 
