sureh,ayeh,matn,processed matn
2,72,و هنگامی که فردی را به قتل رساندید و سپس درباره‌ی [قاتل] او، به نزاع پرداختید، ولی خداوند آنچه را شما پنهان می‌داشتید، آشکار می‌سازد.,هنگامی‌که قتل رساند درباره قاتل نزاع پرداخت خداوند پنهان داشت آشکار ساخت 
2,76,و [همین یهودیان] هنگامی که مؤمنان را ملاقات می‌کنند، می‌گویند: «ایمان آوردیم.» ولی هنگامی که با یکدیگر خلوت می‌کنند، [بعضی به بعضی دیگر اعتراض کرده،] می‌گویند: «چرا آنچه را که خداوند [درباره‌ی صفات آخرین پیامبر] برای شما [در تورات] گشوده [به مسلمانان] بازگو می‌کنید تا [روز رستاخیز] در پیشگاه پروردگارتان، بر ضدّ شما به آن استدلال کنند؟ پس آیا نمی‌فهمید؟!»,یهود هنگامی‌که مؤمنان ملاقات ایمان آورد هنگامی‌که خلوت اعتراض خداوند درباره صفات پیامبر تورات گشوده مسلمان بازگو کرد روز رستاخیز پیشگاه پروردگار ضد استدلال کنند؟ نمی‌فهمید؟ 
2,88,و آنها [از روی استهزا به پیامبران] گفتند: «دل‌های ما در غلاف است [و ما از گفته‌های شما چیزی نمی‌فهمیم].» چنین نیست، بلکه خداوند به سبب کفرشان، آنها را از رحمت خود دور ساخته [و چیزی درک نمی‌کنند]، پس اندکی ایمان می‌آورند.,استهزا پیامبر گفت دل غلاف گفته فهمید خداوند کفر رحمت ساخته درک کرد اندکی ایمان آورد 
2,161,کسانی که کافر شدند و در حال کفر از دنیا رفتند، لعنت خدا و فرشتگان و مردم، همگی بر آنها خواهد بود.,کافر کفر دنیا رفت لعنت خدا فرشتگ مردم همگی خواست 
2,214,آیا گمان کردید داخل بهشت می‌شوید، بی آن که [جهت آزمایش،] پیش‌آمدِ ناگواری همچون پیش‌آمدِ گذشتگان به شما برسد؟! آنان گرفتار تنگدستی و ناخوشی شده و چنان زیر و زبر شدند که پیامبر و افرادی که ایمان آورده و همراه او بودند، گفتند: «پس یاری خدا کی خواهد آمد؟! آگاه باشید که یاری خداوند نزدیک است.»,گمان کرد داخل بهشت شد آن‌که جهت آزمایش پیش‌آمد ناگواری پیش‌آمد گذشتگان برسد؟ گرفتار تنگدستی ناخوشی چنان زبر پیامبر ایمان آورده همراه گفت یاری خدا کی خواست آمد؟ آگاه باشید یاری خداوند 
2,217,[ای پیامبر!] از تو درباره‌ی جنگ در ماه حرام سؤال می‌کنند، بگو: «جنگ در آن ماه‌ها گناهی بزرگ است، ولی بازداشتنِ [مردم] از راه خدا و کفر ورزیدنِ به او و [بازداشتن مردم از] مسجدالحرام و اخراج ساکنانش از آنجا، [گناهش] نزد خداوند بزرگتر است؛ [زیرا] فتنه‌انگیزی [و بیرون راندن مؤمنان از دیارشان] از قتل و کشتار بدتر است». [مشرکان] پیوسته با شما می‌جنگند، تا اگر بتوانند شما را از دینتان برگردانند، و هر کس از شما که از دینش برگردد و در حال کفر بمیرد، اعمال آنان در دنیا و آخرت تباه می‌شود و آنان اهل دوزخند و همیشه در آن خواهند بود.,ای پیامبر درباره جنگ ماه حرام سؤال بگو جنگ ماه گناهی بازداشتن مردم خدا کفر ورزیدن بازداشتن مردم مسجدالحرام اخراج ساکنانش گناه نزد خداوند بزرگتر است؛ فتنه‌انگیزی راندن مؤمنان دیار قتل کشتار بدتر مشرک پیوسته جنگید توانست دین برگردانند کس دین برگشت کفر مرد اعمال دنیا آخرت تباه اهل دوزخند خواست 
3,35,هنگامی که همسر عمران گفت: «پروردگارا! من نذر کرده‌ام آنچه را در رحم دارم، برای تو آزاد باشد [و هیچ مسئولیتی به او نسپارم تا تمام وقت خود را صرف خدمت در بیت‌المقدّس کند،] پس از من قبول فرما، که به راستی تو شنوای دانایی!»,هنگامی‌که همسر عمران پروردگارا نذر کرد رحم داشت آزاد مسئولیت سپارد وقت خدمت بیت‌المقدس قبول فرما راستی شنوا دانایی 
3,90,البتّه کسانی که پس از ایمان آوردن، کافر شدند و سپس بر کفر خود افزودند، هرگز توبه‌ی آنها پذیرفته نخواهد شد و آنها همان گمراهانند.,ایمان آوردن کافر کفر افزود هرگز توبه پذیرفته خواست گمراهانند 
3,97,در آن [خانه] نشانه‌های روشن، [از جمله] مقام ابراهیم است، و هر کس داخل آن [حرم] شود، در امان است و برای خدا بر مردم [واجب] است که قصد حج آن خانه را نمایند، [البتّه] هر که توانایی این راه را دارد. و هرکس کفر ورزد [و با داشتن توانایی به حج نرود، بداند که] خداوند از همه‌ی جهانیان بی‌نیاز است.,خانه نشانه روشن جمله مقام ابراهیم کس داخل حرم امان خدا مردم واجب قصد حج خانه نمایند توانایی هرکس کفر ورزید توانایی حج رفت دانست خداوند همه جهانیان بی‌نیاز 
3,106,روزی که چهره‌هایی سپید و نورانی، و چهره‌هایی سیاه می‌شوند. پس کسانی که روسیاه شدند، [به آنان گفته می‌شود:] «آیا بعد از ایمانتان کفر ورزیدید؟ پس به خاطر کفرتان، این عذاب را بچشید.»,روزید چهره سپید نورانی چهره سیاه روسیاه ایمان کفر ورزیدید؟ خاطر کفر عذاب چشید 
3,121,و [به یاد آر] هنگامی که بامدادان [برای جنگ اُحد] از نزد خانواده‌ات بیرون شدی [تا] مؤمنان را در مواضع جنگ جای دهی. و خداوند شنوا و داناست.,یاد آر هنگامی‌که بامدادان جنگ احد نزد خانواده شد مؤمنان مواضع جنگ داد خداوند شنوا داناست 
3,156,ای کسانی که ایمان آوردید! مانند کسانی که راه کفر [و نفاق] در پیش گرفتند، نباشید که چون برادرانشان به مسافرت می‌روند [و بازنمی‌گردند] یا در جنگ شرکت می‌کنند [و کشته می‌شوند]، می‌گویند: «اگر نزد ما بودند، نمی‌مردند و کشته نمی‌شدند.» [شما از این‌گونه سخنان نگویید] تا خدا، [شنیدن چنین سخنانی از شما را] حسرتی در دل‌هایشان قرار دهد. و خداوند [است که] زنده می‌کند و می‌میراند. و خداوند به آنچه انجام می‌دهید، بیناست.,ای ایمان آورد کفر نفاق گرفت باشید برادرانشان مسافرت رفت بازنمی‌گردند جنگ شرکت کشته نزد مرد کشته شد این‌گونه سخنان گفت خدا شنیدن سخنان حسرت دل قرار خداوند زنده می‌راند خداوند انجام داد بیناس 
3,165,آیا هنگامی که [در جنگ اُحد] مصیبتی به شما رسید که دو برابرش را [در جنگ بدر به دشمن] وارد ساخته بودید، می‌گویید: «این مصیبت از کجاست؟» بگو: «آن از سوی خود شماست. خداوند بر هر کاری تواناست.»,هنگامی‌که جنگ احد مصیبتی برابر جنگ بدر دشمن ساخته بود گفت مصیبت کجاست؟ بگو شماست خداوند کاشت تواناست 
3,167,و [نیز] برای این بود که منافقان شناخته شوند، [کسانی که چون] به آنها گفته شد: «بیایید در راه خدا بجنگید، یا [لااقل از شهر خود] دفاع کنید.» گفتند: «اگر [فنونِ] جنگی را می‌دانستیم، حتماً از شما پیروی می‌کردیم.» آنها در آن روز، به کفر نزدیک‌تر بودند تا به ایمان. با زبان خود چیزی می‌گویند که در دلشان نیست. و خداوند به آنچه کتمان می‌کنند، آگاه‌تر است.,منافق شناخته بیایید خدا جنگید لااقل شهر دفاع گفت فنون جنگی دانست حتما پیروی کرد روز کفر نزدیک ایمان زبان دل خداوند کتمان آگاه 
4,42,در آن روز، کسانی که کفر ورزیدند و پیامبر را نافرمانی کردند، آرزو می‌کنند که ای کاش [از خاک برانگیخته نشده و] با زمین یکسان بودند ولی [بدانند که با وجود گواهان] هیچ سخنی را نمی‌توانند از خدا پنهان کنند.,روز کفر ورزید پیامبر نافرمانی آرزو که کاش خاک برانگیخته نشده زمین یکسان دانست گواه سخنی توانست خدا پنهان 
4,46,بعضی از یهودیان، کلمات را از جایگاهش تغییر می‌دهند و با پیچاندن زبانشان و از سر طعنه بر دین، [به پیامبر] می‌گویند: «[ما سخنان تو را] شنیدیم و نافرمانی کردیم. تو نیز [سخن ما را] بشنو که [ای کاش] ناشنوا گردی.» و «راعِنا!» [که در زبان عبری نوعی اهانت است.] و اگر می‌گفتند: «[ما سخنان تو را] شنیدیم و اطاعت کردیم، تو نیز [سخن ما را] بشنو و ما را بنگر.» برایشان بهتر بود و با منطق سازگارتر؛ ولی خداوند آنان را به خاطر کفر و سرسختی‌شان لعنت کرد و جز عدّه‌ای اندک ایمان نمی‌آورند.,یهود کلمات جایگاه پیچاندن زبان سر طعنه دین پیامبر سخنان شنید نافرمانی کرد سخن بشنو که کاش ناشنوا گردی راعنا زبان عبری اهانت گفت سخنان شنید اطاعت کرد سخن بشنو بنگر برایشان منطق سازگارتر؛ خداوند خاطر کفر سرسختی لعنت عده اندک ایمان آورد 
