sureh,ayeh,matn,processed matn
4,40,بی‌گمان خداوند به مقدار ذرّه‌ای هم ستم نمی‌کند، و اگر کار نیکی باشد، آن را دو چندان می‌کند، و از جانب خویش نیز پاداشی بزرگ می‌بخشد.,بی‌گمان خداوند مقدار ذره ستم کرد کار نیکی چندان جانب پاداش بخشید 
4,48,بی‌گمان خداوند این را که به او شرک ورزند، نمی‌بخشد، و کمتر از آن را برای هر که بخواهد می‌بخشد. و هر کس برای خدا، همتایی قرار دهد، گناهی بزرگ مرتکب شده است.,بی‌گمان خداوند شرک ورزید بخشید کمتر خواست بخشید کس خدا همتایی قرار گناهی مرتکب 
4,116,بی‌گمان خداوند [گناهِ] شرک را [بدون توبه] نمی‌آمرزد؛ ولی پایین‌تر و کمتر از آن را برای هر که بخواهد می‌بخشد. و هر کس برای خدا همتایی قرار دهد، قطعاً دچار گمراهی دور و درازی شده است.,بی‌گمان خداوند گناه شرک توبه نمی‌آمرزد؛ پایین کمتر خواست بخشید کس خدا همتایی قرار قطعا گمراهی درازی 
4,119,و مسلّماً آنان را گمراه می‌کنم و به آرزوها سرگرمشان می‌سازم و به آنان دستور می‌دهم که [کارهای خرافی انجام دهند،] گوش چهارپایان را بشکافند [تا علامت باشد که این حیوان سهم بت‌هاست،] و به آنان فرمان می‌دهم که آفرینش خدا را دگرگون سازند.» و هر کس به جای خدا، شیطان را دوست و سرپرست خود برگزیند، بی‌گمان به زیانی آشکار دچار گردیده است.,مسلما گمراه آرزوها سرگرم ساخت دستور داد کارهای خرافی انجام گوش چهارپایان شکافت علامت حیوان بت‌هاست فرمان داد آفرینش خدا دگرگون ساخت کس خدا شیطان دوست سرپرست برگزیند بی‌گمان زیانی آشکار گردیده 
6,22,و روزی که آنان را یکسره محشور می‌کنیم، سپس به کسانی که شرک ورزیدند، می‌گوییم: کجایند شریکان شما که بر ایشان گمان [خدایی] داشتید؟,روزید یکسره محشور شرک ورزید گفت کجایند شریک گمان خدایی داشتید؟ 
6,104,«بی‌گمان از سوی پروردگارتان، مایه‌های بینش و بصیرت، برای شما آمده است. پس هر که بصیرت یافت، به سود خود اوست. و هر کس کوری گزید، به زیان خویش عمل کرده است. و من نگهبان و ضامن [ایمان] شما نیستم.»,بی‌گمان پروردگار مایه بینش بصیرت بصیرت سود اوست کس کوری گزید زیان عمل نگهبان ضامن ایمان نیستم 
6,116,و اگر از بیشترِ افراد روی زمین، اطاعت کنی، تو را از راه خداوند، منحرف و گمراه می‌کنند. زیرا آنان جز از گمان پیروی نمی‌کنند و آنان، جز به حدس و گمان نمی‌پردازند.,زمین اطاعت کرد خداوند منحرف گمراه گمان پیروی کرد حدس گمان پرداخت 
10,36,و بیشترِ آنان، جز از گمان پیروی نمی‌کنند. قطعاً گمان به هیچ وجه [انسان را] ازحقیقت بی‌نیاز نمی‌کند. همانا خداوند به آنچه مردم انجام می‌دهند، آگاه است.,گمان پیروی کرد قطعا گمان وجه انسان ازحقیقت بی‌نیاز کرد همانا خداوند مردم انجام آگاه 
10,57,ای مردم! بی‌گمان از سوی پروردگارتان پند و اندرزی برای شما آمد، که مایه‌ی شفاست برای آنچه در سینه‌های شماست، و هدایت و رحمتی برای مؤمنان است.,ای مردم بی‌گمان پروردگار پند اندرزی مایه شفاست سینه شماست هدایت رحمت مؤمنان 
11,10,و اگر پس از سختی و محنتی که به انسان رسیده، نعمتی به او بچشانیم، [چنان مغرور می‌شود که] می‌گوید: «گرفتاری‌ها از من دور شد [و دیگر به سراغم نخواهد آمد].» بی‌گمان او شادمان و فخرفروش است.,سختی محنتی انسان رسیده نعمتی بچشانیم چنان مغرور گرفتاری سراغ خواست بی‌گمان شادمان فخرفروش 
12,5,[پدر] گفت: «پسر عزیزم! خوابت را برای برادرانت بازگو مکن، که برایت نقشه‌ای [خطرناک] می‌کشند. بی‌گمان شیطان، دشمنی آشکار برای انسان است.,پدر پسر عزیز خوابت برادرانت بازگو مکن برایت نقشه خطرناک کشت بی‌گمان شیطان دشمنی آشکار انسان 
12,24,و بی‌گمان [همسر عزیز مصر] قصد او کرد و یوسف نیز اگر برهان پروردگارش را نمی‌دید، قصد او می‌کرد. این‌گونه [ما او را یاری کردیم] تا بدی و فحشا را از او دور سازیم، چرا که او از بندگان خالص‌شده‌ی ما بود.,بی‌گمان همسر عزیز مصر قصد یوسف برهان پروردگار دید قصد این‌گونه یاری کرد بدی فحشا ساخت بندگان خالص‌شده‌ی 
16,23,بی‌گمان، آنچه را پنهان می‌کنند و آنچه را آشکار می‌سازند، خداوند می‌داند. همانا او مستکبران را دوست ندارد.,بی‌گمان پنهان آشکار ساخت خداوند دانست همانا مستکبر دوست 
