sureh,ayeh,matn,processed matn
2,50,و هنگامی که دریا را برای شما شکافتیم و شما را نجات دادیم و فرعونیان را غرق کردیم، در حالی که شما تماشا می‌کردید.,هنگامی‌که دریا شکافت نجات داد فرعون غرق کرد تماشا کرد 
7,136,سرانجام ما از آنها انتقام گرفتیم و آنها را در دریا غرق کردیم؛ زیرا آیات ما را تکذیب کردند و از آن غافل بودند.,سرانجام انتقام گرفت دریا غرق کردیم؛ آیات تکذیب غافل 
11,37,و زیر نظر ما و طبق دستور ما، کشتی بساز. و درباره‌ی کسانی که ستم کرده‌اند، با من سخن مگوی که آنان غرق‌شدنی هستند.,دستور کشتی بساز درباره ستم کرد سخن مگو غرق‌شدنی 
16,14,و اوست آن که دریا را رام کرد تا از آن گوشت تازه بخورید و زیورهایی برای پوشیدن از آن بیرون آورید. و می‌بینی که کشتی‌ها، سینه‌ی دریا را شکافته [و پیش می‌روند.] و به سراغ فضل و لطف او بروید و شاید سپاس‌گزار باشید.,اوست آن‌که دریا رام گوشت تازه خورد زیور پوشیدن آورد دید کشتی سینه دریا شکافته رفت سراغ فضل لطف رست سپاس‌گزار باشید 
17,69,یا ایمن شده‌اید از این كه خداوند دوباره شما را به دریا ببرد و طوفانی شكننده بر شما بفرستد؟ پس شما را به خاطر كفرتان غرق كند. آن‌گاه برای خود هیچ دادخواه و پی‌جویی در برابر قهر ما نیابید.,ایمن شد این‌که خداوند دریا برد طوفانی شکننده بفرستد؟ خاطر کفر غرق آن‌گاه دادخواه پی‌جویی قهر یابید 
17,103,پس [فرعون] تصمیم گرفت كه آنان را از آن سرزمین تبعید كند، پس ما او و همه‌ی همراهانش را [در دریا] غرق كردیم.,فرعون تصمیم سرزمین تبعید همه همراهان دریا غرق کرد 
18,61,پس چون به محلّ تلاقی آن دو [دریا] رسیدند، ماهی خود را [که برای غذا همراه داشتند،] فراموش کردند. ماهی هم راه خود را در دریا برگرفت و رفت.,محل تلاقی دریا رسید ماهی غذا همراه فراموش ماهی دریا برگرفت 
18,63,او گفت: «آیا به یاد داری که ما، جایی [لب دریا ایستادیم و برای رفع خستگی‌] پشت به صخره‌ها دادیم؟ من فراموش کردم [ماجرای] ماهی را [برای تو بگویم] و کسی جز شیطان آن را از یاد من نبرد، تا آن را یادآوری کنم و در [کمال] شگفتی، ماهی راه خود را در دریا پیش گرفت [و رفت]!»,یاد داشت لب دریا ایستاد رفع خستگی صخره دادیم؟ فراموش ماجرا ماهی گفت شیطان یاد نبرد یادآوری کمال شگفت ماهی دریا 
18,71,پس آن دو به راه افتادند، تا آنکه سوار کشتی شدند. [خضر] آن را سوراخ کرد. موسی گفت: «آیا آن را شکافتی تا سرنشینانش را غرق کنی؟ راستی که کار ناروایی کردی!»,افتاد سوار کشتی خضر سوراخ موسی شکافت سرنشینانش غرق کنی؟ راستی کار ناروایی کردی 
18,109,بگو: «اگر دریا برای [نوشتن] کلمات پروردگارم مرکب شود، پیش از آنکه کلمات پروردگارم پایان پذیرد، [آب] دریا تمام می‌شود، هر چند دریایی همانند آن را به کمک آوریم.»,بگو دریا نوشتن کلمات پروردگار مرکب کلمات پروردگار پایان پذیرفت آب دریا دریایی همانند کمک آورد 
20,39,که کودک خود را در صندوقی بگذار و آن را به دریا بینداز، تا دریا آن را به ساحل افکند و دشمن من و دشمن او آن را برگیرد و من محبّتی از جانب خویش بر تو افکندم [تا تو را دوست بدارند] و تا زیر نظر من ساخته شوی [و پرورش یابی].,کودک صندوقی بگذار دریا بینداز دریا ساحل افکند دشمن دشمن برگیرد محبت جانب افکند دوست داشت ساخته شد پرورش یابید 
20,77,و ما به موسی وحی کردیم که بندگان مرا شبانه [از مصر] کوچ بده و برای آنان راهی خشک در میان دریا بگشا، [چنان که] نه از تعقیب [فرعونیان] بترسی و نه [از غرق شدن،] بیمناک باشی.,موسی وحی کرد بندگان مرا شبانه مصر کوچ بده راهی خشک دریا بگشا چنان‌که تعقیب فرعون ترسید غرق بیمناک باشید 
20,78,پس فرعون با سپاهیانش آنان را دنبال کرد، اما [موجی] از دریا آنان را گرفت، و به طور کامل غرق کرد.,فرعون سپاهیانش دنبال موجی دریا غرق 
21,77,و او را در برابر مردمی که نشانه‌های ما را تکذیب کردند، یاری دادیم. به درستی که آنان، مردم بدی بودند، پس همه‌ی آنها را غرق کردیم.,مردمی نشانه تکذیب یاری داد درستی مردم بدی همه غرق کرد 
25,37,و قوم نوح را که پیامبران را تکذیب کردند، غرق نمودیم و آنان را برای مردم [تاریخ] عبرت قرار دادیم. و برای ستمکاران عذابی دردناک آماده کردیم.,قوم نوح پیامبر تکذیب غرق نمود مردم تاریخ عبرت قرار داد ستمکار عذاب دردناک آماده کرد 
25,53,و او خدایی است که دو دریا را به هم پیوست؛ این یکی شیرین و گوارا، و آن دیگری شور و تلخ. و میان این دو حایلی قرار داد که همیشه از هم جدا باشند.,خدایی دریا پیوست؛ شیرین گوارا شور تلخ حایل قرار جدا 
26,63,پس به موسی وحی كردیم كه: «عصایت را به دریا بزن!» پس [دریا] شكافت، و هر پاره‌ای چون كوهی بزرگ شد. [و جاده‌ای خشک برای آنها پدیدار گشت.],موسی وحی کرد عصا دریا بزن دریا شکافت پاره‌ای کوهی جاده خشک پدیدار گشت 
26,66,سپس گروه دیگر را غرق ساختیم.,گروه غرق ساخت 
26,120,سپس باقی‌ماندگان را غرق كردیم.,باقی‌ماندگان غرق کرد 
28,40,پس ما [نیز] او و لشکریانش را [با قهر خود] گرفتیم و به دریا افکندیم. پس بنگر که پایان کار ستمگران چگونه است.,لشکریان قهر گرفت دریا افکند بنگر پایان کار ستمگر 
31,27,و اگر آنچه درخت در زمین است، قلم شوند، و دریا [مرکب شود] و از پسِ آن هفت دریا، به کمک آیند، [تا کلمات خدا را بنویسند،] کلمات خدا به پایان نرسد. خداوند شکست‌ناپذیر و حکیم است.,درخت زمین قلم دریا مرکب هفت دریا کمک آمد کلمات خدا نوشت کلمات خدا پایان رسید خداوند شکست‌ناپذیر حکیم 
