sureh,ayeh,matn,processed matn
8,10,و خداوند، آن [نزول فرشتگان] را تنها برای بشارت و اینکه دل‌هایتان با آنان آرامش یابد، قرار داد و نصرت و پیروزی، فقط از سوی خداست. [پس به قدرت خود و امداد فرشتگان هم تکیه نکنید.] همانا خداوند، شکست‌ناپذیرِ حکیم است.,خداوند نزول فرشتگ بشارت دل آرامش قرار نصرت پیروزی خداست قدرت امداد فرشتگ تکیه کرد همانا خداوند شکست‌ناپذیر حکیم 
8,63,و [خداوند] میان دل‌های مؤمنان الفت داد. اگر تو همه‌ی آنچه را در زمین است، خرج می‌کردی، نمی‌توانستی میان قلوبشان محبّت و الفت پدید آوری؛ ولی خداوند میان آنان پیوند داد، چرا که او شکست‌ناپذیر و حکیم است.,خداوند دل مؤمنان الفت همه زمین خرج کرد توانست قلوب محبت الفت پدید آوری؛ خداوند پیوند شکست‌ناپذیر حکیم 
8,67,هیچ پیامبری حقِ‌ّ اسیر گرفتن ندارد، مگر بعد از آن که در آن سرزمین، غلبه کامل یابد. شما به فکر متاع زودگذر دنیا هستید، ولی خداوند [برای شما] آخرت را می‌خواهد و خداوند، شکست‌ناپذیر و حکیم است.,پیامبری حق اسیر گرفتن مگر آن‌که سرزمین غلبه متاع زودگذر دنیا  خداوند آخرت خواست خداوند شکست‌ناپذیر حکیم 
14,47,مپندارید که خداوند وعده‌ای را که به پیامبرانش داده است، تخلّف می‌کند. قطعاً خداوند شکست‌ناپذیر و صاحبِ انتقام است.,مپندارید خداوند وعده پیامبرانش تخلف قطعا خداوند شکست‌ناپذیر صاحب انتقام 
22,74,[مشركان،] خدا را آن‌گونه كه شایسته‌ی اوست، بزرگ نداشتند. قطعاً خداوند نیرومند و شكست‌ناپذیر است.,مشرک خدا آن‌گونه شایسته اوست داشت قطعا خداوند نیرومند شکست‌ناپذیر 
26,9,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,68,و همانا پروردگارت شكست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,104,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,122,و همانا پروردگارت شكست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,140,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,159,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,175,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,191,و همانا پروردگارت شکست‌ناپذیر و مهربان است.,همانا پروردگار شکست‌ناپذیر مهربان 
26,217,و بر [خدای] شکست‌ناپذیر و مهربان توکل کن.,خدای شکست‌ناپذیر مهربان توکل کن 
29,26,پس لوط به ابراهیم ایمان آورد و گفت: «من به سوی پروردگارم روی آورده‌ام که او شکست‌ناپذیر و حکیم است.»,لوط ابراهیم ایمان پروردگار آورد شکست‌ناپذیر حکیم 
29,42,خداوند آنچه را غیر از او می‌خوانند، هر چه باشد، می‌داند. او شکست‌ناپذیر و حکیم است.,خداوند خواند دانست شکست‌ناپذیر حکیم 
30,5,به سبب نصرت و یاری خدا. [آری، او] هر کس را بخواهد یاری می‌دهد، و او شکست‌ناپذیر و مهربان است.,نصرت یاری خدا آری کس خواست یاری شکست‌ناپذیر مهربان 
