sureh,ayeh,matn,processed matn
2,6,کسانی که کفر ورزیده‌اند، برای آنها یکسان است که هشدارشان بدهی یا هشدارشان ندهی، آنان ایمان نخواهند آورد.,کفر ورزید یکسان هشدار بدهی هشدار داد ایمان خواست 
6,51,و به وسیله‌ی این [قرآن] کسانی را که از محشور شدن نزد پروردگارشان بیم دارند، هشدار ده؛ [زیرا] غیر از خداوند، برای آنان یاور و شفیعی نیست. شاید که پروا نمایند.,وسیله قرآن محشور نزد پروردگار بیم هشدار ده؛ خداوند یاور شفیعی پروا نمایند 
6,92,و این مبارک کتابی است که نازل کرده‌ایم. تصدیق کننده آنچه پیش از آن آمده است، [تا مردم را به پاداش‌های الهی مژده دهی] و اهل مکه و کسانی را که اطراف آن هستند، هشدار دهی. و آنان که به آخرت ایمان دارند، به آن [قرآن] نیز ایمان خواهند آورد. و همانان بر نمازهای خود محافظت دارند.,مبارک کتابی نازل کرد تصدیق مردم پاداش الهی مژده داد اهل مکه اطراف هشدار داد آخرت ایمان قرآن ایمان خواست همانان نماز محافظت 
14,52,این [قرآن] پیام رسا و ابلاغی برای مردم است تا به وسیله‌ی آن، هشدار یابند و بدانند که او معبودی یکتاست. و تا خردمندان پند گیرند.,قرآن پیام رسا ابلاغ مردم وسیله هشدار یابید دانست معبود یکتاست خردمندان پند گرفت 
25,1,مبارک است آن [خداوندی] که قرآن، وسیله‌ی شناخت حقّ از باطل را بر بنده‌اش فروفرستاد، تا برای جهانیان مایه‌ی هشدار باشد.,مبارک خداوندی قرآن وسیله شناخت حق باطل بنده فروفرستاد جهانیان مایه هشدار 
26,173,و بر سر آنان بارانی [از سنگ] فروفرستادیم. پس چه بد است باران هشدار داده‌شدگان!,سر بارانی سنگ فروفرستادیم بد باران هشدار داده‌شدگان 
26,209,تا مایه‌ی پند و عبرت باشد، و ما هرگز ستمکار نبوده‌ایم [که بدون هشدار مجازات کنیم].,مایه پند عبرت هرگز ستمکار بود هشدار مجازات 
26,214,و خویشان نزدیکت را هشدار ده!,خویشان نزدیک هشدار ده 
28,46,و آن‌گاه که ما [موسی را] ندا دادیم، تو در کنار کوه طور نبودی، اما [این وحی] رحمتی است از جانب پروردگارت، تا تو [به واسطه‌ی آن] قومی را که پیش از تو هشدار دهنده‌ای برایشان نیامده بود، هشدار دهی، شاید آنان متذکر شوند.,آن‌گاه موسی ندا داد کوه بود وحی رحمت جانب پروردگار واسطه قومی هشدار دهنده برایشان نیامده هشدار داد متذکر 
36,10,برای آنها یکسان است که هشدارشان بدهی یا هشدارشان ندهی. آنان ایمان نخواهند آورد.,یکسان هشدار بدهی هشدار داد ایمان خواست 
36,70,تا هر که را زنده [دل] است، هشدار دهد و گفتار خدا درباره‌ی کافران محقَّق گردد.,زنده‌دل هشدار گفتار خدا درباره کافر محقق 
37,177,پس هرگاه [عذاب ما] به آستانه‌ی آنان فرود آید، آنان که هشدار داده شدند، چه بد صبحگاهی خواهند داشت.,هرگاه عذاب آستانه فرود آمد هشدار بد صبحگاهی خواست 
54,5,[با این که آن خبرها،] حکمتی رسا بود؛ ولی هشدارها [برای افراد لجوج،] سودی نداشت.,این‌که خبر حکمت رسا بود؛ هشدار لجوج سودی داشت 
54,16,پس عذاب و هشدار من چگونه بود؟,عذاب هشدار بود؟ 
54,18,قوم عاد [پیامبر خود را] تکذیب کردند، پس عذاب و هشدار من چگونه بود؟,قوم عاد پیامبر تکذیب عذاب هشدار بود؟ 
54,21,پس عذاب و هشدار من چگونه بود؟,عذاب هشدار بود؟ 
54,30,پس عذاب و هشدار من چگونه بود؟,عذاب هشدار بود؟ 
54,36,[لوط،] مردم را از قهر ما هشدار داده بود، امّا در هشدارها جدال و ستیزه کردند.,لوط مردم قهر هشدار هشدار جدال ستیزه 
54,37,و مهمانانش را از او خواستند ولی ما چشمانشان را نابینا و محو کردیم. [و گفتیم:] «بچشید عذاب و هشدار مرا!»,مهمانان خواست چشمانشان نابینا محو کرد گفت چشید عذاب هشدار مرا 
54,39,«پس بچشید عذاب و هشدار مرا!»,چشید عذاب هشدار مرا 
74,2,برخیز و هشدار ده!,برخیز هشدار ده 
74,36,هشداری برای بشر است.,هشدار بشر 
77,6,برای [رفع] عذر، یا هشدار و بیم‌دادن.,رفع عذر هشدار بیم‌دادن 
