sureh,ayeh,matn,processed matn
2,186,و هرگاه بندگانم از تو درباره‌ی من بپرسند، [بگو] به راستی من نزدیکم؛ دعای نیایش‌گر را آن گاه که مرا می‌خواند، پاسخ می‌گویم. آنها نیز دعوت مرا بپذیرند و به من ایمان آورند، باشد که راه یابند و به رشد برسند.,هرگاه بندگان درباره پرسید بگو راستی نزدیکم؛ دعای نیایش‌گر مرا خواند پاسخ گفت دعوت مرا پذیرفت ایمان آورد یابید رسید 
7,14,[ابلیس] گفت: «مرا تا روز رستاخیز مهلت ده.»,ابلیس مرا روز رستاخیز مهلت ده 
7,16,گفت: «اکنون که مرا گمراه ساختی، من بر سر راه مستقیم تو برای آنها کمین می‌کنم.,مرا گمراه ساختی سر مستقیم کمین 
7,150,و هنگامی که موسی، خشمگین و اندوهناک، به سوی قوم خود بازگشت، گفت: «پس از من بد جانشینانی برایم بودید [و آیین مرا ضایع کردید]، آیا در فرمان پروردگارتان [و تمدید مدت میعاد او، در قضاوت،] عجله نمودید؟!» سپس الواح را افکند و سر برادر خود را گرفت [و با عصبانیت] به سوی خود کشید. او گفت: «فرزند مادرم! این گروه مرا در فشار گذاردند و نزدیک بود مرا به قتل برسانند. بنابر این کاری نکن که دشمنان مرا شماتت کنند، و مرا با گروه ستمکاران قرار مده.»,هنگامی‌که موسی خشمگین اندوهناک قوم بازگشت بد جانشینانی برایم بود آیین مرا ضایع کرد فرمان پروردگار تمدید میعاد قضاوت عجله نمودید؟ الواح افکند سر برادر عصبانیت کشت فرزند مادرم گروه مرا فشار گذارد مرا قتل رساند بنابر کاشت نکن دشمن مرا شماتت مرا گروه ستمکار قرار مده 
11,30,ای مردم! اگر من آنان را برانم، چه کسی مرا در برابر خدا یاری خواهد کرد؟ چرا نمی‌اندیشید؟,ای مردم راند مرا خدا یاری خواست کرد؟ نمی‌اندیشید؟ 
11,55,از هر چه غیر اوست [بیزارم]، پس همگی علیه من توطئه کنید و مرا مهلت ندهید،,اوست بیزار همگی توطئه مرا مهلت داد 
12,13,[پدر] گفت: «بردن او مرا سخت اندوهگین می‌کند، و از این می‌ترسم که شما از او غافل شوید و گرگ او را بخورد.»,پدر بردن مرا سخت اندوهگین ترسید غافل شد گرگ خورد 
12,101,پروردگارا! تو مرا [بهره‌ای] از فرمانروایی دادی و از [دانش] تعبیر خواب به من آموختی. [ای] پدیدآورنده‌ی آسمان‌ها و زمین! در دنیا و آخرت، تنها تو مولای منی! مرا در حالی که تسلیم [امر تو] باشم، بمیران و مرا به شایستگان ملحق بفرما!»,پروردگارا مرا بهره فرمانروایی داد دانش تعبیر خواب آموخت ای پدیدآورنده آسمان زمین دنیا آخرت مولای منی مرا تسلیم باشید بمیر مرا شایستگان ملحق بفرما 
14,36,پروردگارا! به راستی بت‌ها، بسیاری از مردم را گمراه کرده‌اند، پس هر که مرا پیروی کند، قطعاً او از من است و هر کس با من مخالفت کند، همانا تو بخشنده‌ی مهربانی.,پروردگارا راستی بت مردم گمراه کرد مرا پیروی قطعا کس مخالفت همانا بخشنده مهربانی 
14,40,پروردگارا! مرا برپا دارنده نماز قرار ده، و از نسل و ذریه‌ام نیز. پروردگارا! دعای مرا [،نماز و عبادتم را] بپذیر!,پروردگارا مرا برپا دارنده نماز قرار ده نسل ذریه پروردگارا دعای مرا نماز عباد بپذیر 
