sureh,ayeh,matn,processed matn
3,139,و هرگز [در برابر دشمن] سستی نکنید و [از مصیبت‌ها] غمگین مباشید که شما برترید، اگر مؤمن باشید.,هرگز دشمن سستی کرد مصیبت غمگین مباشید برترید مؤمن باشید 
3,141,و [فراز و نشیب‌های جنگ برای آن است] تا خداوند افراد مؤمن را پاک و خالص، و کافران را [به تدریج] محو و نابود گرداند.,فراز نشیب جنگ خداوند مؤمن پاک خالص کافر تدریج محو نابود گرداند 
4,124,و کسانی که کارهای شایسته انجام دهند و مؤمن باشند، مرد باشند یا زن؛ به بهشت وارد می‌شوند و کمترین ستمی به آنها نمی‌شود.,کارهای شایسته انجام مؤمن مرد زن؛ بهشت کمترین ستم 
11,24,مَثلِ دو گروهِ [کافر و مؤمن،] همچون نابینا و ناشنوا، و بینا و شنواست. آیا این دو گروه در مَثَل یکسانند؟ پس چرا پند نمی‌گیرید؟,گروه کافر مؤمن نابینا ناشنوا بینا شنواست گروه یکسانند؟ پند نمی‌گیرید؟ 
17,19,و هر كس خواهان آخرت باشد و برای آن تلاش شایسته و در خور كند، و مؤمن باشد، تلاش آنان سپاس گزارده می‌شود.,کس خواهان آخرت تلاش شایسته خور مؤمن تلاش سپاس گزارده 
18,80,و امّا آن نوجوان [که او را کشتم،] پدر و مادرش هر دو مؤمن بودند. ترسیدیم که او آن دو را به کفر و طغیان وادارد.,نوجوان کشت پدر مادرش مؤمن ترسید کفر طغیان وادارد 
20,75,و کسانی که مؤمن نزد او بیایند، در حالی که کارهای شایسته کرده‌اند، پس برای آنان درجات عالی و برتر است.,مؤمن نزد بیایند کارهای شایسته کرد درجات برتر 
20,112,و هر کس برخی [کارهای‌] نیکو انجام دهد و مؤمن باشد، از هیچ ستم وکاستی [در پاداشش] نمی‌ترسد.,کس کارهای نیکو انجام مؤمن ستم وکاستی پاداش ترسید 
21,94,پس هر کس برخی [کارهای‌] شایسته را انجام دهد و مؤمن باشد، برای تلاش او هیچ‌گونه ناسپاسی نخواهد شد و ما [کارهای نیکویش را] برای او ثبت می‌کنیم.,کس کارهای شایسته انجام مؤمن تلاش هیچ‌گونه ناسپاسی خواست کارهای نیکو ثبت 
26,8,قطعاً در این [آفرینش نیکو]، عبرت و نشانه‌ای است؛ ولی بیشترشان مؤمن نبودند.,قطعا آفرینش نیکو عبرت نشانه است؛ بیشتر مؤمن بود 
26,67,البتّه در این ماجرا، نشانه‌ی روشنی است. و بیشترشان مؤمن نبودند.,ماجرا نشانه روشنی بیشتر مؤمن بود 
26,103,به‌راستی که در این [سرگذشت] درس عبرت و نشانه‌ای است، و بیشترشان مؤمن نبودند.,به‌راستی سرگذشت درس عبرت نشانه بیشتر مؤمن بود 
26,121,البتّه در این [ماجرا]، نشانه‌ی بزرگی است؛ و [قوم نوح] بیشترشان مؤمن نبودند.,ماجرا نشانه بزرگی است؛ قوم نوح بیشتر مؤمن بود 
26,139,پس هود را تکذیب کردند. آن‌گاه ما آنان را نابود کردیم. البتّه در این [داستان]، بی‌شک نشانه‌ی بزرگی است، و [قوم عاد،] بیشترشان مؤمن نبودند.,هود تکذیب آن‌گاه نابود کرد داستان بی‌شک نشانه بزرگی قوم عاد بیشتر مؤمن بود 
26,158,پس آنان را عذاب فراگرفت. همانا در این [ماجرا] نشانه و درس عبرتی است. و [قوم ثمود،] بیشترشان مؤمن نبودند.,عذاب فراگرفت همانا ماجرا نشانه درس عبرت قوم ثمود بیشتر مؤمن بود 
26,174,البتّه در این [ماجرا] نشانه‌ای [از قدرت الهی] است. و [قوم لوط،] بیشترشان مؤمن نبودند.,ماجرا نشانه قدرت الهی قوم لوط بیشتر مؤمن بود 
26,190,بی‌شک در این [ماجرا] نشانه‌ای [از قدرت الهی] است، و [قوم شعیب] بیشترشان مؤمن نبودند.,بی‌شک ماجرا نشانه قدرت الهی قوم شعیب بیشتر مؤمن بود 
32,18,پس آیا کسی که مؤمن است، مانند کسی است که فاسق است؟ [هرگز! این دو گروه] برابر نیستند.,مؤمن فاسق است؟ هرگز گروه 
35,19,[کافر و مؤمن یکسان نیستند، چنان که] نابینا و بینا یکسان نیستند.,کافر مؤمن یکسان چنان‌که نابینا بینا یکسان 
37,81,به راستی که او از بندگان مؤمن ما بود.,راستی بندگان مؤمن 
37,111,او از بندگان مؤمن ما بود.,بندگان مؤمن 
37,122,آن دو از بندگان مؤمن ما بودند.,بندگان مؤمن 
37,132,او از بندگان مؤمن ما بود.,بندگان مؤمن 
64,2,اوست آن که شما را آفرید، پس برخی از شما کافر و بعضی مؤمن شدید و خداوند به آنچه می‌کنید، بیناست.,اوست آن‌که آفرید کافر مؤمن شدید خداوند کرد بیناس 
