sureh,ayeh,matn,processed matn
2,74,سپس دل‌های شما بعد از این [همه کفران] سخت شد، همچون سنگ یا سخت‌تر! چرا که از پاره‌ای سنگ‌ها، نهرها شکافته [و جاری] می‌شود و پاره‌ای از آنها، شکاف برمی‌دارد و آب از آن تراوش می‌کند، و بعضی از سنگ‌ها از خوف خدا [از فراز کوه] به زیر می‌افتد. و خداوند از اعمال شما غافل نیست.,دل کفران سخت سنگ سخت پاره‌ای سنگ نهر شکافته پاره‌ای شکاف برمی‌دارد آب تراوش سنگ خوف خدا فراز کوه افتاد خداوند اعمال غافل 
7,78,سرانجام، زمین‌لرزه آنها را فراگرفت، و صبحگاهان، [تنها] جسم بی‌جانشان در خانه‌هایشان باقی مانده بود!,سرانجام زمین‌لرزه فراگرفت صبحگاهان جسم بی‌جان خانه باقی‌مانده 
7,91,پس زمین‌لرزه آنها را فراگرفت، و صبحگاهان به صورت اجساد بی‌جانی در خانه‌هاشان مانده بودند.,زمین‌لرزه فراگرفت صبحگاهان صورت اجساد بی‌جان خانه مانده 
7,120,و ساحران، [همگی] به سجده افتادند.,ساحر همگی سجده افتاد 
11,43,گفت: «به زودی به کوهی پناه می‌برم تا مرا از آب حفظ کند.» [نوح] گفت: «امروز جز کسانی که مورد رحم قرار گرفته‌اند، هیچ حافظ [و پناهگاهی] در مقابل قهر الهی نیست.» [در این هنگام] موجی میان آن دو، جدایی انداخت و او غرق گردید.,زودی کوهی پناه برد مرا آب حفظ نوح امروز رحم قرار گرفت حافظ پناهگاه مقابل قهر الهی موجی جدایی انداخت غرق گشت 
11,44,و گفته شد: «ای زمین! آبت را فرو بر، و ای آسمان! [از باریدن] بایست.» آب فرونشست و کار پایان پذیرفت و [کشتی] بر [دامنه کوهِ] جودی پهلو گرفت. و گفته شد: «[رحمت خدا از] قوم ستمگر دور باد!»,ای زمین آبت فرو و آسمان باریدن بایست آب فرونشست کار پایان پذیرفت کشتی دامنه کوه جودی پهلو رحمت خدا قوم ستمگر باد 
11,67,و ستمگران را صیحه‌ای فراگرفت، پس در خانه‌هایشان به روی در افتادند [و مردند].,ستمگر صیحه فراگرفت خانه افتاد مرد 
14,37,پروردگارا! من [یکی] از ذرّیه‌ام را در درّه‌ای [بی‌آب و] بی‌گیاه، در کنار خانه‌ی گرامی و محترم تو ساکن ساختم. پروردگارا! [چنین کردم] تا نماز برپا دارند، پس دل‌های گروهی از مردم را به سوی آنان مایل گردان و آنان را از محصولات و میوه‌ها، روزی ده تا شاید سپاس گزارند.,پروردگارا ذریه دره بی‌آب بی‌گیاه خانه گرامی محترم ساکن ساخت پروردگارا نماز برپا دل مردم مایل گردان محصولات میوه روزی‌ده سپاس گزارد 
15,5,هیچ اُمتی از اَجَل خود نه پیش می‌افتد و نه پس می‌ماند.,امتی اجل افتاد ماند 
15,73,پس به هنگام طلوع آفتاب، صیحه‌ای مرگبار آنان را فراگرفت.,طلوع آفتاب صیحه مرگبار فراگرفت 
15,83,[امّا سرانجام] صیحه [مرگبار]، صبحگاهان آنان را فراگرفت.,سرانجام صیحه مرگبار صبحگاهان فراگرفت 
18,41,یا آبِ آن فروکش کند، پس هرگز نتوانی آن را بازیابی.»,آب فروکش هرگز توانست بازیابی 
22,45,پس چه بسیار آبادی‌هایی که آنها را نابود کردیم و [مردمش] ستمگر بودند، سقف‌هایش فروریخت. و [چه بسیار] چاه [پر آب،] متروک مانده، و کاخ‌های برافراشته [که بی‌ساکن است.],آبادی نابود کرد مردم ستمگر سقف فروریخت چاه آب متروک مانده کاخ برافراشته بی‌ساکن 
23,41,پس [قهر خدا آمد و] صیحه‌ی مرگبار که سزاوارش بودند، آنان را فراگرفت، و آنان را همچون خاشاکی که بر آب افتد، قرار دادیم، پس گروه ستمگر [از رحمت خدا] دور باد!,قهر خدا صیحه مرگبار سزاوار فراگرفت خاشاک آب افتاد قرار داد گروه ستمگر رحمت خدا باد 
23,43,هیچ امّتی از سرآمد [عمر] خود، نه پیش می‌افتد و نه پس می‌ماند.,امتی سرآمد عمر افتاد ماند 
28,23,و چون موسی به [چاه] آب مَدیَن رسید، گروهی از مردم را در اطراف آن دید که به سیراب کردن [چهارپایان خویش] مشغولند و در کنار آنان، دو زن را دید که [دام‌های خود را از رفتن به سوی آب] دور می‌داشتند. [موسی به آنان] گفت: «منظور شما [از این کناره‌گیری] چیست؟» گفتند: «ما [گوسفندان خود را] آب نمی‌دهیم تا این که همه‌ی چوپانان [دام‌هایشان را] برگردانند و [حضور ما در این‌جا برای آن است که] پدر ما پیرمردی کهن‌سال است.»,موسی چاه آب مدین مردم اطراف دید سیراب چهارپایان مشغولند زن دید دام رفتن آب داشت موسی کناره‌گیری چیست؟ گفت گوسفند آب داد این‌که همه چوپانان دام برگردانند حضور این‌جا پدر پیرمرد کهن‌سال 
29,40,پس هر یک [از آنان] را به [کیفر] گناهش گرفتار [عذاب] کردیم، پس بر بعضی از آنان باد شدید ریگ‌افشان فرستادیم. و بعضی از آنان را صیحه‌ی آسمانی [و بانگ مرگبار] فراگرفت. و برخی را در زمین فروبردیم. و بعضی دیگر را غرق کردیم. و چنان نبود که خداوند بر آنان ستم کند، بلکه خودشان بر خود ستم کردند.,کیفر گناه گرفتار عذاب کرد باد شدید ریگ‌افشان فرستاد صیحه آسمانی بانگ مرگبار فراگرفت زمین فروبردیم غرق کرد چنان خداوند ستم خودشان ستم 
32,8,سپس نسل او را از عصاره‌ای از آب پست و بی‌مقدار مقرّر فرمود.,نسل عصاره آب پست بی‌مقدار مقرر فرمود 
32,27,آیا ندیدند که ما آب را به سوی زمین بی‌گیاه می‌رانیم، پس با آن، محصولاتی را می‌رویانیم تا چهارپایانشان و خودشان از آن بخورند؟ پس آیا نمی‌بینند؟,دید آب زمین بی‌گیاه راند محصولات رویاند چهارپایان خودشان بخورند؟ نمی‌بینند؟ 
36,29,[عذابشان] تنها یک صیحه‌ی مرگبار بود. ناگهان همگی خاموش شدند.,عذاب صیحه مرگبار ناگهان همگی خاموش 
36,49,آنان جز یک صیحه را انتظار نمی‌کشند که آنان را فراخواهد گرفت، در حالی که به کشمکش و ستیز [در امور دنیوی] سرگرمند.,صیحه انتظار کشت فراخواهد کشمکش ستیز امور دنیوی سرگرمند 
36,53,[آری!] جز یک بانگ مرگبار نبود، که ناگهان همگی نزد ما احضار شدند.,آری بانگ مرگبار ناگهان همگی نزد احضار 
37,67,سپس بر روی آن [غذا]، مخلوطی از آب جوشان و سوزنده برای آنان خواهد بود.,غذا مخلوط آب جوشان سوزنده خواست 
38,57,این آب داغ و چرکابی است که باید آن را بچشند.,آب داغ چرکاب چشید 
42,33,اگر بخواهد باد را ساکن می‌کند، پس کشتی‌ها بر پشت آب راکد می‌مانند. در این [امر] برای هر شکیبای سپاسگزار، نشانه‌هایی [از قدرت خدا] است.,خواست باد ساکن کشتی آب راکد ماند شکیبا سپاسگزار نشانه قدرت خدا 
44,46,مانند جوشش آب داغ.,جوشش آب داغ 
44,48,سپس از عذابِ آب سوزان، بر سرش بریزید.,عذاب آب سوزان سرش برشت 
54,28,و به آنان خبر ده که آب، میان آنان و شتر تقسیم شده است. هر کدام در زمان نوبت خود بر سر آب حاضر شوند.»,خبر ده آب شتر تقسیم‌شده زمان نوبت سر آب حاضر 
54,31,ما فقط یک صیحه [و صاعقه‌ای مرگبار] را فروفرستادیم، پس آنان مانند گیاه خشک و خردشده‌ای گشتند که [دامداران] در آغل می‌ریزند.,صیحه صاعقه مرگبار فروفرستادیم گیاه خشک خردشده گشت دامدار آغل ریخت 
56,42,در میان باد سوزان و آب داغ،,باد سوزان آب داغ 
56,54,و روی آن، از آب جوشان می‌آشامید.,آب جوشان آشامید 
67,30,بگو: «به من خبر دهید اگر آب [مورد استفاده‌ی] شما در زمین فرو رود، کیست که آب روان و گوارا برای شما بیاورد؟»,بگو خبر داد آب استفاده زمین فرو رود کیست آب روان گوارا بیاورد؟ 
68,23,پس به راه افتادند، در حالی که آهسته با یکدیگر می‌گفتند,افتاد آهسته گفت 
78,25,مگر آب داغ و چرکابی.,مگر آب داغ چرکاب 
79,31,آب‌های آن و چراگاه‌ها و گیاهان آن را پدیدار ساخت.,آب چراگاه گیاهان پدیدار ساخت 
80,25,ما آب را آن‌گونه که باید، [از آسمان] فروریختیم.,آب آن‌گونه آسمان فروریختیم 
