sureh,ayeh,matn,processed matn
5,30,نفسِ سرکش به تدریج او را به کشتن برادرش ترغیب کرد و [سرانجام] او را کشت و از زیانکاران شد.,نفس سرکش تدریج کشتن برادر ترغیب سرانجام کشت زیانکار 
5,31,سپس خداوند کلاغی را فرستاد که در زمین بکاود تا به او نشان دهد چگونه جسد برادر خود را دفن کند. او گفت: «وای بر من! آیا من ناتوان‌تر از آنم که مانند این کلاغ باشم و جسد برادر خود را دفن کنم؟» و سرانجام [از کار خود] پشیمان شد.,خداوند کلاغی فرستاد زمین کاوید نشان جسد برادر دفن وای ناتوان آن کلاغ باشید جسد برادر دفن کنم؟ سرانجام کار پشیمان 
12,4,آن‌گاه که یوسف به پدرش گفت: «پدر! من [درخواب] دیدم که یازده ستاره، و خورشید و ماه در برابرم سجده می‌کنند.»,آن‌گاه یوسف پدرش پدر درخواب دید یازده ستاره خورشید ماه برابر سجده 
12,8,آن‌گاه که [برادران او] گفتند: «یوسف و برادرش [بنیامین] نزد پدرمان از ما محبوب‌ترند. در حالی که ما مردانی نیرومندیم.» بی‌تردید پدرمان [در این مهرورزی] در اشتباهی روشن است.»,آن‌گاه برادر گفت یوسف برادر بنیامین نزد پدر محبوب‌ترند مردانی نیرومند بی‌تردید پدر مهرورزی اشتباهی روشن 
12,9,[برادران به یکدیگر گفتند:] «یوسف را بکشید، یا او را به سرزمینی دور بیفکنید تا توجه پدر فقط به سوی شما باشد. و پس از آن، [با توبه و عذرخواهی از پدر] افرادی صالح خواهید بود.»,برادر گفت یوسف کشت سرزمین بیفکنید توجه پدر توبه عذرخواهی پدر صالح خواست 
12,10,یکی از آنان گفت: «یوسف را نکشید.، و اگر می‌خواهید کاری بکنید، او را به نهان‌خانه‌ی چاه بیفکنید تا کاروانی [که از آنجا عبور می‌کند،] او را برگیرد [و با خود به مکان دوری ببرد].»,یوسف کشت خواست کاشت کرد نهان‌خانه چاه بیفکنید کاروانی عبور برگیرد مکان دوری برد 
12,11,[آنها نزد پدر آمدند و] گفتند: «ای پدر! تو را چه شده که ما را بر یوسف امین نمی‌دانی؟ با آن که بی‌تردید ما خیرخواه او هستیم؟!»,نزد پدر آمد گفت ای پدر یوسف امین نمی‌دانی؟ آن‌که بی‌تردید خیرخواه هستیم؟ 
12,17,گفتند: «ای پدر! ما رفتیم مسابقه بدهیم و یوسف را نزد وسایل خود گذاشتیم، اما گرگ او را خورد! و البته تو سخن ما را باور نداری، هر چند راستگو باشیم.»,گفت ای پدر رفت مسابقه داد یوسف نزد وسایل گذاشت گرگ خورد سخن باور نداری راستگو باشید 
12,18,و پیراهن یوسف را، آغشته به خونی دروغین [نزد پدر] آوردند. [یعقوب] گفت: « [چنین نیست که می‌گویید،] بلکه نفسِ شما کاری [زشت] را برای شما آراسته است. پس صبری نیکو [باید]. و بر آنچه وصف می‌کنید، باید از خدا یاری جست.»,پیراهن یوسف آغشته خونی دروغین نزد پدر آورد یعقوب گفت نفس کاشت زشت آراسته صبری نیکو وصف کرد خدا یاری جست 
12,19,و [یوسف در چاه بود تا آن که] کاروانی فرارسید و آب‌آور خود را فرستادند. او دَلو خود را به چاه افکند. [یوسف به طناب دلو آویخت. چون یوسف را بالا کشید،] گفت: «مژده باد! این پسری است [زیبا و دوست داشتنی]!» و او را چون کالایی پنهان داشتند [تا کسی ادّعای مالکیت نکند،] در حالی که خداوند به آنچه انجام می‌دادند، آگاه بود.,یوسف چاه آن‌که کاروانی فرارسید آب‌آور فرستاد دلو چاه افکند یوسف طناب دلو آویخت یوسف کشت مژده باد پسری زیبا دوست‌داشتنی کالا پنهان ادعای مالکیت کرد خداوند انجام داد آگاه 
12,20,و یوسف را به بهایی اندک، چند درهمی فروختند و نسبت به [فروختن] او بی‌رَغبَت بودند [چرا که می‌ترسیدند رازشان فاش شود].,یوسف بهایی اندک درهمی فروخت فروختن بی‌رغبت ترسید راز فاش 
