sureh,ayeh,matn,processed matn
5,20,و [به یاد آورید] هنگامی که موسی به قوم خود گفت: «ای قوم من! نعمت خدا را بر خود یادآور شوید هنگامی که در میان شما پیامبرانی گماشت و شما را صاحب اختیار خود قرار داد و به شما چیزهایی بخشید که به هیچ یک از جهانیان نداده بود.,یاد آورد هنگامی‌که موسی قوم ای قوم نعمت خدا یادآور شد هنگامی‌که پیامبرانی گماشت صاحب اختیار قرار چیزهایی بخشید هیچ‌یک جهانیان نداده 
7,59,ما نوح را به سوی قومش فرستادیم، او به آنها گفت: «ای قوم من! [تنها] خداوند یگانه را پرستش کنید که معبودی جز او برای شما نیست، من بر شما از عذاب روز بزرگی می‌ترسم.»,نوح قومش فرستاد ای قوم خداوند یگانه پرستش معبود عذاب روز بزرگی ترسید 
7,65,و به سوی قوم عاد، برادرشان، هود را فرستادیم. گفت: «ای قوم من! خدا را پرستش کنید که جز او معبودی برای شما نیست. آیا پرهیزکاری پیشه نمی‌کنید؟!»,قوم عاد برادر هود فرستاد ای قوم خدا پرستش معبود پرهیزکاری پیشه نمی‌کنید؟ 
7,67,گفت: «ای قوم من! هیچ‌گونه سفاهتی در من نیست، بلکه فرستاده‌ای از طرف پروردگار جهانیانم.,ای قوم هیچ‌گونه سفاهت فرستاد پروردگار جهانیان 
7,73,و به سوی [قوم] ثمود، برادرشان صالح را فرستادیم. گفت: «ای قوم من! خدا را بپرستید که جز او معبودی برای شما نیست. دلیل روشنی از طرف پروردگار برای شما آمده: این ناقه‌ی الهی برای شما معجزه‌ای است. او را به حال خود واگذارید که در سرزمین خدا [بچرد و از علف‌های بیابان] بخورد و آن را آزار نرسانید که عذاب دردناکی شما را خواهد گرفت!,قوم ثمود برادر صالح فرستاد ای قوم خدا پرستید معبود دلیل روشنی پروردگار ناقه الهی معجزه واگذاشت سرزمین خدا بچرد علف بیابان خورد آزار رساند عذاب دردناکی خواست 
7,85,و به سوی مَدین، برادرشان شعیب را فرستادیم. گفت: «ای قوم من! خدا را بپرستید که جز او معبودی ندارید. دلیل روشنی از طرف پروردگارتان برای شما آمده است، بنابر این، حق پیمانه و وزن را ادا کنید و از اموال مردم چیزی نکاهید، و در روی زمین، بعد از آن که [در پرتو ایمان و دعوت انبیاء] اصلاح شده است، فساد نکنید. این برای شما بهتر است، اگر با ایمان هستید.,مدین برادر شعیب فرستاد ای قوم خدا پرستید معبود داشت دلیل روشنی پروردگار بنابر حق پیمانه وزن ادا اموال مردم کاست زمین آن‌که پرتو ایمان دعوت انبیاء اصلاح‌شده فساد کرد ایمان  
7,90,اشراف قوم او که کافر شده بودند، گفتند: «اگر از شعیب پیروی کنید، زیان خواهید کرد.»,اشراف قوم کافر گفت شعیب پیروی زیان خواست 
7,93,پس [شعیب] از آنها روی برتافت و گفت: «ای قوم من! من پیام‌های پروردگارم را به شما ابلاغ کردم و خیرخواهی نمودم. با این حال، چگونه بر حال قوم بی‌ایمان تأسف بخورم؟!»,شعیب برتافت ای قوم من‌من پیام پروردگار ابلاغ خیرخواهی نمود قوم بی‌ایمان تأسف بخورم؟ 
9,70,آیا خبر کسانی که پیش از آنان بودند، [سرنوشتِ] قوم نوح و عاد و ثمود و قوم ابراهیم و اصحاب مَدین و شهرهای زیر و رو شده، به آنان نرسیده است؟ پیامبرانشان دلایل روشن برایشان آوردند، [ولی آنان لجاجت کردند و نابود شدند.] پس خداوند به آنان ستم نکرد، بلکه خودشان به خویش ستم می‌کردند.,خبر سرنوشت قوم نوح عاد ثمود قوم ابراهیم اصحاب مدین شهرهای نرسیده است؟ پیامبرانشان دلایل روشن برایشان آورد لجاجت نابود خداوند ستم کرد خودشان ستم 
10,71,و بر آنان سرگذشت نوح را بخوان، آنگاه که به قوم خود گفت: «ای قوم من! اگر موقعیت من [در میان شما] و یادآوری‌ام نسبت به آیات خداوند، بر شما سنگین و تحمّل‌ناپذیر است، پس [بدانید که] من تنها بر خداوند توکل کرده‌ام پس شما و شریکانتان فکرتان را جمع کنید تا چیزی از کارتان بر شما پوشیده نماند، سپس درباره‌ی من تصمیم بگیرید و مهلتم ندهید!,سرگذشت نوح بخوان آنگاه قوم ای قوم موقعیت یادآوری آیات خداوند سنگین تحمل‌ناپذیر دانست خداوند توکل کرد شریکانتان فکر کار پوشیده ماند درباره تصمیم گرفت مهل داد 
10,86,و ما را به رحمت خویش، از شرّ قوم کافر رهایی بخش!»,رحمت شر قوم کافر رهایی‌بخش 
11,28,[نوح] گفت: «ای قوم من! آیا اگر ببینید که من بر دلیل روشنی از طرف پروردگارم باشم و او از نزد خودش، رحمت [نبوّت] را به من داده باشد که بر شما مخفی مانده است، [آیا باز هم سرپیچی می‌کنید]؟ آیا شما را به پذیرش آن وادار کنیم، در حالی که نسبت به آن کراهت دارید؟,نوح ای قوم دید دلیل روشنی پروردگار باشید نزد رحمت نبوت مخفی مانده سرپیچی می‌کنید؟ پذیرش وادار کراهت دارید؟ 
11,50,و به سوی قوم عاد، برادرشان هود [را فرستادیم، او به مردم] گفت: «ای قوم من! خدا را بپرستید که هیچ معبودی جز او برای شما نیست. [شما در پرستش بت‌ها به خطا می‌روید و] جز اهل افترا نیستید.,قوم عاد برادر هود فرستاد مردم ای قوم خدا پرستید معبود پرستش بت خطا رست اهل افترا نیستید 
11,59,و آن [قوم] عاد، آیات پروردگارشان را منکر شدند و پیامبرانِ او را نافرمانی کرده، از فرمان هر ستمگر لجوجی پیروی نمودند.,قوم عاد آیات پروردگار منکر پیامبر نافرمانی فرمان ستمگر لجوج پیروی نمود 
11,60,و [سرانجام] در این دنیا و در روز قیامت، لعنت [و قهر الهی] در پی ایشان شد. بدانید که قوم عاد به پروردگارشان کفر ورزیدند. آگاه باشید که عاد، قوم هود [از رحمت الهی] دور باد!,سرانجام دنیا روز قیامت لعنت قهر الهی دانست قوم عاد پروردگار کفر ورزید آگاه باشید عاد قوم هود رحمت الهی باد 
11,61,و به سوی قوم ثمود، برادرشان صالح [را فرستادیم]، او گفت: «ای قوم من! خدای یگانه را بپرستید که جز او معبود دیگری برای شما نیست. اوست که شما را از زمین پدید آورد و از شما خواست تا در آن آبادانی کنید. پس، از او آمرزش بخواهید، سپس به سوی او بازگردید. همانا پروردگار من، نزدیک و اجابت‌کننده است.»,قوم ثمود برادر صالح فرستاد ای قوم خدای یگانه پرستید معبود اوست زمین پدید خواست آبادانی آمرزش خواست بازگشت همانا پروردگار اجابت‌کننده 
11,62,[قوم ثمود] گفتند: «ای صالح! تو به راستی قبل از این، در میان ما مایه‌ی امید بودی. آیا تو ما را از پرستش آنچه پدرانمان می‌پرستیدند، نهی می‌کنی؟ ما نسبت به آنچه ما را به آن می‌خوانی، در شکی هستیم که ما را به تو بدگمان کرده است.»,قوم ثمود گفت ای صالح راستی مایه امید بود پرستش پدران پرستید نهی می‌کنی؟ خواند شکی بدگمان 
11,78,و قوم لوط که سابقه‌ی کارهای بد داشتند، شتابان به سراغ او آمدند. [لوط، به آنان] گفت: «ای قوم! اینها دختران منند، آنها برای شما پاک‌ترند، پس از خدا پروا کنید و مرا در پیش میهمانانم رسوا مسازید. آیا در [میان] شما یک جوانمرد رشید نیست؟»,قوم لوط سابقه کارهای بد شتابان سراغ آمد لوط ای قوم اینها دخ منند پاک‌ترند خدا پروا مرا میهمانانم رسوا مسازید جوانمرد رشید نیست؟ 
11,84,و به سوی مدین، برادرشان شعیب [را فرستادیم، او] گفت: «ای قوم من! خدا را بپرستید [که] جز او خدای دیگری برای شما نیست. و پیمانه و ترازو را [در هنگام خرید و فروش] کم نگذارید، من شما را به خیر [و صلاح] می‌بینم و به راستی که من از عذاب روزی فراگیر بر شما می‌ترسم.,مدین برادر شعیب فرستاد ای قوم خدا پرستید خدای پیمانه ترازو خرید فروش گذارد خیر صلاح دید راستی عذاب روزید فراگیر ترسید 
11,89,و ای قوم من! دشمنی و مخالفت با من، شما را به کاری وادار نسازد که [عذابی] مثل آنچه به قوم نوح، یا قوم هود یا قوم صالح رسید، به شما هم برسد. و [ماجرای] قوم لوط [چندان] از شما دور نیست.,و قوم دشمنی مخالفت کاشت وادار ساخت عذاب قوم نوح قوم هود قوم صالح رسید ماجرا قوم لوط چندان 
11,95,[آن چنان] که گویی هرگز در آن منطقه ساکن نبوده‌اند. آگاه باشید [لطف خدا] از مردم مدین دور باد! همان گونه [که] از قوم ثمود دور شد.,آن‌چنان گفت هرگز منطقه ساکن بود آگاه باشید لطف خدا مردم مدین باد قوم ثمود 
