sureh,ayeh,matn,processed matn
2,3,[متّقین] کسانی هستند که به غیب ایمان دارند و نماز را به پای می‌دارند و از آنچه به آنان روزی داده‌ایم، انفاق می‌کنند.,متقین غیب ایمان نماز پای داشت روزید داد انفاق 
2,43,و نماز را به پا دارید و زکات را بپردازید و همراه با رکوع‌کنندگان، رکوع نمایید.,نماز پا داشت زکات پرداخت همراه رکوع‌کنندگان رکوع نمایید 
2,110,و نماز را برپا دارید و زکات را بپردازید، و هر خیری که برای خود از پیش می‌فرستید، آن را نزد خدا [در سرای دیگر] خواهید یافت، همانا خداوند به اعمال شما بیناست.,نماز برپا داشت زکات پرداخت خیری فرستاد نزد خدا سرود خواست همانا خداوند اعمال بیناس 
2,149,و از هر جا [که به قصد سفر] خارج شدی، [به هنگام نماز] روی خود را به جانب مسجدالحرام بگردان، این دستور حقّی است از طرف پروردگارت، و خداوند از آنچه انجام می‌دهید، غافل نیست.,قصد سفر خارج شد نماز جانب مسجدالحرام بگرد دستور حقی پروردگار خداوند انجام داد غافل 
2,177,نیکی [تنها] این نیست که [به هنگام نماز] روی خود را به سوی مشرق یا مغرب بگردانید، بلکه نیکوکار کسی است که به خدا و روز قیامت و فرشتگان و کتاب آسمانی و پیامبران ایمان آورده و مال [خود] را با همه علاقه‌ای که به آن دارد، به خویشاوندان و یتیمان و بیچارگان و در راه ماندگان و سائلان، و در [راه آزادی] بردگان بدهد، و نماز را برپای دارد و زکات را بپردازد، و [نیز] آنان که چون پیمان می‌بندند، به عهد خود وفا می‌کنند و آنان که در [برابر] سختی‌ها، محرومیت‌ها، بیماری‌ها و در میدان جنگ، استقامت می‌ورزند، اینها کسانی هستند که راست گفتند و اینان همان پرهیزکارانند.,نیکی نماز مشرق مغرب گرداند نیکوکار خدا روز قیامت فرشتگ کتاب آسمانی پیامبر ایمان آورده مال علاقه خویشاوندان یت بیچارگان ماندگان سائل آزادی بردگان داد نماز برپای زکات پرداخت پیمان بست عهد وفا سختی محرومیت بیماری میدان جنگ استقامت ورزید اینها راست گفت اینان پرهیزکارانند 
2,238,بر انجام همه‌ی نمازها و [به ویژه] نماز وُسطی [ظهر]، مواظبت کنید و برای خدا خاضعانه به پاخیزید.,انجام همه نماز نماز وسطی ظهر مواظبت خدا خاضعانه پاخیزید 
2,239,پس اگر [از دشمن یا خطری دیگر] بیم داشتید، پیاده یا سواره [نماز گزارید]، و آن‌گاه که ایمِن شدید، [با خواندن نماز به صورت معمول] خدا را یاد کنید؛ آن‌گونه که خداوند به شما آموخته، آنچه را نمی‌دانسته‌اید.,دشمن خطری بیم داشت پیاده سواره نماز گزارد آن‌گاه ایمن شدید خواندن نماز صورت معمول خدا یاد کنید؛ آن‌گونه خداوند آموخته دانست 
2,277,کسانی که ایمان آورده و کارهای نیکو انجام داده‌اند و نماز برپا داشته و زکات پرداخته‌اند، پاداششان نزد پروردگارشان [محفوظ] است و نه ترسی بر آنهاست و نه غمگین می‌شوند.,ایمان آورده کارهای نیکو انجام داد نماز برپا زکات پرداخت پاداش نزد پروردگار محفوظ ترسید آنهاست غمگین 
4,77,آیا نمی‌نگری به کسانی که [پیش از هجرت، هنگامی که] به آنان گفته شد: «[اکنون از مبارزه] دست نگه‌دارید و نماز به پا دارید و زکات بپردازید.» [از این دستور ناراحت بودند]، ولی چون [در مدینه] فرمان جهاد به آنان داده شد، گروهی از آنان از مردمِ [مشرک مکه] چنان می‌ترسیدند که گویا از خدا می‌ترسند، بلکه بیشتر. و گفتند: «پروردگارا! چرا جنگ را بر ما واجب کردی؟ چرا ما را تا مدتی کوتاه مهلت ندادی؟» بگو: «بهره دنیا اندک و ناچیز است و برای کسی که تقوا پیشه کند، آخرت بهتر است. و کمترین ستمی به شما نخواهد شد.»,نگریست هجرت هنگامی‌که مبارزه دست نگه‌دارید نماز پا داشت زکات پرداخت دستور ناراحت مدینه فرمان جهاد مردم مشرک مکه چنان ترسید گویا خدا ترسید گفت پروردگارا جنگ واجب کردی؟ مدتی کوتاه مهلت ندادی؟ بگو بهره دنیا اندک ناچیز تقوا پیشه آخرت کمترین ستم خواست 
4,101,و هنگامی که به سفر می‌روید، اگر بیم آن دارید که کفار به شما آسیبی برسانند، گناهی بر شما نیست که نماز را کوتاه کنید. زیرا کافران همواره دشمن آشکار شمایند.,هنگامی‌که سفر رست بیم داشت کفار آسیبی رساند گناهی نماز کوتاه کافر دشمن آشکار شمایند 
4,102,[ای پیامبر!] هرگاه [در سفرهای جهادی] در میان سپاه اسلام بودی و برای آنان نماز برپا داشتی، گروهی از آنان با تو [به نماز] بایستند و سلاح‌های خود را همراه داشته باشند، پس چون سجده کردند، [قیام نمایند و رکعت دوم را فرادا به پایان برند و آن‌گاه برای حفاظت از شما] پشت سرتان قرار گیرند، و گروه دیگر که نماز نخوانده‌اند، [از رکعت دوم] با تو نماز بخوانند و وسایل دفاعی و سلاح‌هایشان را با خود داشته باشند. کافران دوست دارند که شما از سلاح و ساز و برگ جنگی خود غافل شوید تا یکباره بر شما حمله آورند. و اگر نزول باران شما را به رنج انداخت یا بیمار بودید، باکی نیست که اسلحه را فروگذارید و [فقط] وسایل دفاعی را با خود داشته باشید. خداوند برای کافران عذابی خوارکننده فراهم کرده است.,ای پیامبر هرگاه سفر جهادی سپاه اسلام بود نماز برپا داشت نماز ایستاد سلاح همراه سجده قیام نمایند رکعت فرادا پایان برد آن‌گاه حفاظت سر قرار گرفت گروه نماز خواند رکعت نماز خواند وسایل دفاعی سلاح کافر دوست سلاح برگ جنگی غافل شد یکباره حمله آورد نزول باران رنج انداخت بیمار بود باکی اسلحه فروگذارید وسایل دفاعی باشید خداوند کافر عذاب خوارکننده فراهم 
